IAA_10eneg6_Worm1_Neuron1,IAA_10eneg6_Worm1_Neuron2,IAA_10eneg6_Worm1_Neuron3,IAA_10eneg6_Worm1_Neuron4,IAA_10eneg6_Worm1_Neuron5,IAA_10eneg6_Worm1_Neuron6,IAA_10eneg6_Worm1_Neuron7,IAA_10eneg6_Worm1_Neuron8,IAA_10eneg6_Worm1_Neuron9,IAA_10eneg6_Worm1_Neuron10,IAA_10eneg6_Worm1_Neuron11,IAA_10eneg6_Worm1_Neuron12,IAA_10eneg6_Worm1_Neuron13,IAA_10eneg6_Worm1_Neuron14,IAA_10eneg6_Worm1_Neuron15,IAA_10eneg6_Worm1_Neuron16,IAA_10eneg6_Worm1_Neuron17,IAA_10eneg6_Worm1_Neuron18,IAA_10eneg6_Worm1_Neuron19,IAA_10eneg6_Worm1_Neuron20,IAA_10eneg6_Worm1_Neuron21,IAA_10eneg6_Worm1_Neuron22,IAA_10eneg6_Worm1_Neuron23,IAA_10eneg6_Worm1_Neuron24,IAA_10eneg6_Worm1_Neuron25,IAA_10eneg6_Worm1_Neuron26,IAA_10eneg6_Worm1_Neuron27,IAA_10eneg6_Worm1_Neuron28,IAA_10eneg6_Worm1_Neuron29,IAA_10eneg6_Worm1_Neuron30,IAA_10eneg6_Worm1_Neuron31,IAA_10eneg6_Worm1_Neuron32,IAA_10eneg6_Worm1_Neuron33,IAA_10eneg6_Worm1_Neuron34,IAA_10eneg6_Worm1_Neuron35,IAA_10eneg6_Worm1_Neuron36,IAA_10eneg6_Worm1_Neuron37,IAA_10eneg6_Worm1_Neuron38,IAA_10eneg6_Worm1_Neuron39,IAA_10eneg6_Worm1_Neuron40,IAA_10eneg6_Worm1_Neuron41,IAA_10eneg6_Worm1_Neuron42,IAA_10eneg6_Worm1_Neuron43,IAA_10eneg6_Worm1_Neuron44,IAA_10eneg6_Worm1_Neuron45,IAA_10eneg6_Worm1_Neuron46,IAA_10eneg6_Worm1_Neuron47,IAA_10eneg6_Worm1_Neuron48,IAA_10eneg6_Worm1_Neuron49,IAA_10eneg6_Worm1_Neuron50,IAA_10eneg6_Worm1_Neuron51,IAA_10eneg6_Worm1_Neuron52,IAA_10eneg6_Worm1_Neuron53,IAA_10eneg6_Worm1_Neuron54,IAA_10eneg6_Worm1_Neuron55,IAA_10eneg6_Worm1_Neuron56,IAA_10eneg6_Worm1_Neuron57,IAA_10eneg6_Worm1_Neuron58
6.57816700772824,8.28531064252874,11.6518203403156,10.2288693527796,2.05153069180228,15.1321739942526,37.5879078603508,64.6057450165738,9.56894542249039,9.36418282814581,3.00859759400203,7.73884349595903,43.9906965928902,23.384605672182,43.8347014024894,6.5677287512544,8.92838526395127,22.9745715197915,7.69275796680635,10.1752138894278,4.36033292127305,11.0866248459658,31.2300632114423,27.151187018278,1.23242890856186,6.03399302058434,15.8329636658419,28.3135602889898,12.047857025542,7.03689052384174,13.593297094567,17.4798139239758,7.1306314662017,22.7085327081175,13.6469046044684,10.4475772479769,7.92802680568755,8.9958403254582,23.8939733586043,41.0051754412079,22.4190977317037,9.39001259193671,14.0172612684273,33.8343193190048,29.3686396750413,15.9448974905396,8.77358419570374,8.25501561751621,6.5170364321854,11.5579638182627,11.6412785471303,17.8331587928657,14.6168146583572,16.1259605558749,19.156672782722,12.1511268425111,9.67765149972488,15.2520298320244
10.3202934567145,14.9070917582676,11.4734464017228,10.6271810440629,0.336759518152908,14.098786464044,39.5594525156165,69.2315391151768,7.09288721524116,11.0315121109433,2.91780158034704,5.81160595755637,37.8375946718413,21.8750428328341,44.5072737291636,7.2425230366876,9.09141148746833,20.1410179718938,9.38592784429595,9.82643351759258,2.3123274397086,11.1051769322744,35.4529286816415,25.2494105195077,0.00614087418448303,7.49523480378377,13.3110733238071,28.7744371867289,14.254808411277,7.95916881181221,20.3676030602699,8.74626520096173,6.21974094529268,18.6751542229439,15.2881046105769,8.50040251138624,10.5804598219407,7.00071343292684,38.1824024771378,43.8346019873326,21.8961587048727,6.62069029189045,13.7451075965969,30.3515562444677,27.0535176744541,16.0621431107768,9.90665394396675,11.6435090437686,5.9936837771346,8.68639738853693,12.9541986342969,16.5636967457444,18.1660345180178,19.141252616615,17.2844289537958,10.4295438460066,8.58986251330111,17.5546642346677
11.4242929928381,7.30208335781276,12.007659161188,12.0621529504662,0,18.8555360226852,33.8272205837663,73.0599526226104,9.750533804608,12.0205927782612,0.938773834679785,8.46786714411294,41.3751060506638,17.5254379046248,43.6196038836293,7.99059090388331,8.18684766861808,22.9221640150633,7.39262475545846,11.0848465900993,4.47210525834486,16.3582669817283,32.6268479781383,29.7597504160643,0.0866962393668634,7.84008946341807,12.4116418874348,28.4941883153288,11.1800180588701,6.48384455388752,14.251686968281,13.2172935929741,8.20912187157693,16.6856684687312,11.5706625101949,8.46076373347316,8.02228957544148,13.7482237467923,35.4130337445677,46.5019379022378,21.9321701730545,8.14486399163642,15.2898988511417,31.1000825196936,29.9188119487232,15.5336379108584,9.69641791208811,11.0839623522317,8.03377736746788,9.74495523124571,13.1414338803681,13.4419159700661,17.6116573896218,18.6777687182637,18.0506126215394,13.34553219519,8.36328992980624,16.7239963232913
7.05800651969667,0.672999413400176,12.0980695673877,11.3567371811596,0,16.0609135500036,37.9095560219678,62.9445269658814,8.77747315178639,12.4190205066263,2.90096808645329,9.11598754326615,42.2080931874194,20.8038350130372,42.7049733386046,7.24131923047253,9.04791221593236,21.0381723713566,7.33379405704721,7.70852818595759,3.59763058818245,9.377836988933,30.2395394469028,24.4913110695129,0.405955685593139,5.64665925043268,16.0113075917168,33.6074068997331,13.3661482856002,8.44566206331333,13.6092764862571,10.0398060477525,9.37015315966832,20.1199742356385,8.78625588591946,8.90492474125788,7.03573119533298,12.6771495043791,31.3658464086504,37.3599748377634,21.6570414895803,6.50778280304688,15.39120684089,27.8640114461442,34.7906800610133,18.7364223367399,9.95152448671753,8.34299811080045,7.51213118649211,12.4695656825591,9.92073911935365,17.996219024236,13.9924693434908,19.3474146859708,17.7369332999038,12.2033541740023,8.70065827717086,14.8491583676553
3.66445453660561,9.50306122885986,11.2546217741868,11.1589480523681,0.545747605356572,16.1073233120417,37.469333634749,58.349627436776,4.9736172669279,11.7632199936914,2.7602059609219,6.61159286675119,40.0573132076541,21.9833499779938,41.5478509003891,6.4689317956615,8.91225771082845,19.4407341639907,7.57591806766567,8.79000481528765,3.90023948371664,10.8048390336974,33.414608891142,24.2479104965364,1.71208407960103,7.9431343529723,21.671159768987,23.9271272016819,11.2550592217426,7.78744557268058,20.2361212497209,13.7220722460875,8.14694097347469,17.094203024324,12.3505439760757,6.73817329232269,5.34064198646317,10.1980570021955,37.0284043165471,35.4715650444057,21.217283339263,9.64554147391922,27.491884188981,27.268289593299,28.3174321116988,12.5558314811664,9.30318158921895,11.2849823783223,7.99115041011912,8.86007759138749,8.66645139568414,15.3869928546196,14.6847636304281,18.0131295097545,14.1109080278132,9.53873055243515,8.84171314057948,16.0255871875795
3.4080989312841,6.3622862824911,10.89472483359,11.6860914848039,3.68586348039369,17.1168570447088,40.6248066805041,59.017704443553,6.35350815206506,10.8718662372662,1.13262271118314,5.96433180087794,36.6641691497831,20.0012033734231,38.0344305104483,7.81340176461116,6.80243102648958,23.4571005168944,6.97714430620128,7.64958942485829,3.18719940475253,14.172758480297,29.3121181604858,24.0956204077892,0,7.60590304603185,17.1271861559803,22.6514891066584,13.3248343723517,6.88054311495241,13.9134806200516,4.49293505541462,5.83792195603084,18.1267482126278,15.1091782514095,9.88579121869556,4.33187688991962,10.5717643275904,40.3864177265178,40.1759129011255,23.1179602476678,7.82883959204761,19.2325309703302,36.529069002172,26.225708131986,16.6426230279743,7.26871142566609,9.67574930029124,9.00644432114769,15.9836612152019,10.9714716426032,18.4088883564993,12.8182083063522,18.964198756298,13.3312621988959,13.1976093254603,8.99860855239046,15.4912053184798
8.03232663682171,8.21354376736569,9.44086833392881,10.6564451389788,0,16.9985258028652,39.5036332958784,59.6527859815479,8.40297089049859,11.2158435349108,2.36663860100578,6.83565049163859,36.5625892673015,28.1109073664794,31.1883779821416,6.01536783697307,6.37401695665633,26.4568863464891,8.46718874833769,10.8119237983247,1.5518598198899,12.6465837873791,34.4585661745516,26.8674230578519,2.03105898240488,7.24545959018632,14.7293680394747,23.3461961809228,12.175264304077,8.98447850645327,17.8563312971215,8.32375611488155,11.2132276223666,16.0658507553993,11.4044345162261,8.27069463126312,5.19916850025058,6.05225060290534,40.188755924319,37.4196083590659,18.4900759277227,10.7185411328715,22.0548853695737,29.1648330197814,31.5325336824609,13.869852717742,8.09738898747046,10.3116806375675,7.66502973693987,9.9288424124181,11.7114979930679,20.3272776173782,9.76671242868635,18.9742628486015,18.0456268477344,14.1181215024903,9.25627144926553,17.3958931938046
6.19079417161116,9.79356906916093,11.6961800552442,10.456511047173,0,15.7341036366598,37.949650835959,60.7298032033049,4.10032359241367,8.45465331569347,3.34772721554661,8.49438704750675,35.3909151134903,19.1468795236205,33.9988614439513,5.32084278823749,8.63811123265578,24.1502740966386,4.6253838764607,7.1409257831841,5.12287594114629,10.8379758110303,31.4970375968569,23.0976413467286,0,8.05489980527249,11.1580437561399,26.3149192013269,13.1442932666752,6.53490783864544,17.1606849059089,12.522285337758,5.96341486827182,12.6203447834726,11.3780295066263,8.27139325065514,9.24912603382068,11.3117511651538,37.7782885458656,41.3295145413904,21.8234712067483,5.63775096198916,18.8915501706452,31.2024484739495,28.6281319372894,16.0131158989039,10.3856465307725,8.37341536072929,7.50658227540205,9.42556429570631,13.393714691354,14.6367236232941,10.4194789445173,20.8316185718764,16.9002753614406,9.55418301940821,11.3188391661623,15.4154328521942
6.06834145612021,5.93203121744092,10.0286380994762,13.1513686164748,3.28089016893865,15.6990201893977,36.570708307292,56.1413113968414,6.43068999274855,11.7633055759412,2.25307163997073,7.29008119737129,34.7761819960776,15.9096349187012,29.8760602735199,6.62991408502361,7.60864308512161,22.3747624451104,6.4941548250962,11.1963595143804,5.05496352899046,15.0351381534001,31.6990602624018,24.0638769443335,0,8.04598508229943,13.4458608959532,21.1520584646735,14.8511023774492,5.59246987845074,9.6837133110634,15.4884013808387,7.86969205833657,19.9618970530339,11.0329626839041,10.3810034497318,10.3972096877044,12.8019877197785,34.7735809212112,40.7388226008073,17.7196735549656,7.16333663614764,18.4261169849051,29.499955500674,32.4128890664646,11.6822651619381,8.69799646622965,8.84437405655595,6.41040738423258,9.06100137313162,12.5262108825245,17.8583679358518,10.7720805196267,23.3453925689452,17.86421949051,16.1593341766474,7.04874966651292,18.7672609866225
5.75338465592739,11.9418829762122,11.4637999448114,12.8623740443902,1.02043597174258,12.3396658927847,37.066217322747,55.7585707544888,8.5169559084062,8.60254564262431,4.04079512549218,4.94807442888745,32.1772252182085,14.6111184824031,34.0077828718454,6.42884996088825,10.0575185643187,22.038272343424,6.44767569050416,8.22057744060314,6.86433585180578,8.76055832479086,30.5971853557589,26.2901597501419,0.512318027831009,7.92870950763782,10.768255510278,30.8484675353981,15.3491033587428,6.48304592319021,13.0357460861801,10.548531946815,6.1853139854698,15.9118284221331,10.6657668221978,8.40176447868689,7.10663770275635,8.99896187590834,36.6275178602205,41.9066492468497,18.4413249620771,10.1319092757438,14.7535637484555,25.6888658847632,24.765503460131,14.6705485389494,8.13888434424383,10.438870158361,7.12275972066032,11.0952756205462,10.8478295386902,19.3413979376795,8.79634608226955,17.3797189844013,15.9435704345436,9.13117770188725,9.27357215363434,14.508673172665
8.35066602911951,5.76466734919798,10.860396218714,11.1008527524248,0,17.048772373244,45.663409179417,50.3988181147875,12.1427493911682,11.8916378996338,2.76530611406239,6.62102938072091,33.276783447396,21.0234663310194,27.5672651140662,8.5653824658086,7.49079843908992,19.5815788844837,9.1805958215389,6.13281320682152,2.40030308744722,10.9048892881375,29.7504485711461,22.9675345643733,4.59675933129648,8.81500224617605,15.5502648102675,27.2199108799127,13.4212464873533,6.3782609040876,15.6624742103329,9.62469827582209,6.45767347325788,15.3541114299974,11.9855008751665,5.2139082380567,11.3050437889287,12.3921373044132,33.633935064021,38.5894006389229,17.5090933827178,8.8263379397652,19.6469203458529,23.3973545514992,28.6153196127787,10.1335736002385,10.8399326818937,11.4717818535017,4.85078702676269,8.65532086226825,15.9156599874445,12.7392278921999,7.05736787143772,16.833123905432,17.8304571026739,12.2426035853699,6.25899145010585,15.5018359566684
8.80610698076741,5.0343638249638,11.4159658477636,15.2253895317997,0.355564240419103,15.9967247928092,41.9080962847744,46.4086064413536,8.91452030627841,9.50707890283984,5.30701120468088,6.46668958897483,32.2577219398165,15.8105072399164,33.3752221942274,6.25109143908777,6.33527673003344,21.7432797735832,8.16675240120819,9.28407561208617,1.83496486220591,11.6589252563255,38.3035160844157,22.7709711007733,0,9.12042466852779,12.6019492575265,23.0714008169775,15.8451645859327,6.15091272596811,17.3834954665497,12.8537748589164,7.33229323086551,21.4333337053624,9.33142937702882,10.165146329531,9.36047595847257,12.9690220984043,35.6287349049499,45.530332926879,15.3047129493457,11.348330961664,19.5349534553521,22.6288807629622,26.9753768451046,13.3961453935112,9.31500119679304,9.17483072613864,8.51288826373435,8.79371929051379,10.4056097351735,17.2340164435071,5.26171969229145,18.2010303482754,15.4119670635319,11.190031392633,9.19436513814318,17.7808640500185
4.18984057824933,5.20805884889946,11.4753443855723,12.370832842489,4.94562790202372,11.4590515384501,34.7834414027402,55.7954559977803,6.16549772351833,9.61997051411331,3.29453542029207,5.17106596075656,31.4332842239147,20.8096858304241,30.8579487340633,6.6597789956785,7.28077775903237,23.6451934021545,7.34436715037617,8.60269728381206,2.53082367599529,14.7915582187126,33.865796314361,23.4462936392018,0,8.41451969844759,12.6112917958723,25.4938928290582,13.8076714388093,7.77027063458931,16.2663808247387,9.73302090063006,5.04278385663067,24.4218136387298,8.67504775305081,7.32253592580636,10.2642470423409,6.21213757663407,37.9783800126518,40.2155373403966,15.9526619995498,8.49269796814522,17.5860769649125,19.481400313949,29.8904742864031,13.6370651070533,9.58724983494746,5.73454506773346,9.16508515484521,8.7918971735022,11.7181864617713,14.6565449783557,4.71878892613687,19.4217972409581,15.4879820741853,14.2225605315882,8.86580941257492,14.4019754995085
8.61107168253239,11.666808904705,9.53516121270829,9.78340336954782,0,14.730932633474,45.223193239778,46.1800878326637,5.58240721285066,8.17751622432234,1.60091278461695,6.51635190620001,24.2252168953733,15.9648885387849,31.8913565719918,8.07466931440082,9.11768813367955,19.8831278666942,7.7463522276259,7.44502817281866,2.34455985941727,10.1453593200755,36.069216495856,22.6658554937858,4.70663888248655,9.71521462397887,13.6472177204424,28.4213391545029,12.8313997929041,6.21134007611855,14.4099935781741,7.29663054345396,10.6289569472452,17.7286023441301,12.3303003323088,7.46259754946663,11.9619151740882,8.36472591676535,34.9533833905765,37.4230171678818,16.6788367995268,10.6657251509061,14.6807231484873,29.3444391031233,24.8926332286096,15.1159061415205,6.51010440621298,10.495803542765,8.02489091243074,9.94861549220533,11.132383448849,14.2657029933549,5.54038566264985,20.7858389026565,16.0053287300463,14.7636731631157,8.2951397541554,15.2994989303951
9.64942620733321,7.66462367295025,12.0822621737403,11.3916356855425,0.263712253216422,15.7031969437473,42.8886734773271,46.301469891421,4.65511273741069,11.6087198483602,1.53764720967214,6.85166275716472,26.9622382672695,17.2837018931241,26.0697863885428,5.51467206575722,6.36152873875557,23.6626592080952,9.73362399796181,7.6086606191825,4.30704057154872,10.3358052031546,29.9493408669115,22.0578466008983,0,6.0735976403602,7.27767272277675,36.2586937211923,11.8874519744246,6.5735519106642,11.3927049199651,5.92887521913601,9.42955668459821,24.4923270095737,12.7829438071608,10.1720965734371,14.3924760810236,11.3360548179556,34.555174376151,37.9131898569816,15.5541499063031,12.1298936532729,15.0892834782245,27.8083431090853,26.5222307498884,14.9737522380248,11.0968861721882,7.90238600351888,7.77913148116665,10.1627966473214,8.72640861251386,19.9788738366513,4.50458172905087,19.2826719378427,17.9332857365294,11.0731213860631,8.51823935235686,14.8790624782726
