NaCl_600mM_Worm3_Neuron1,NaCl_600mM_Worm3_Neuron2,NaCl_600mM_Worm3_Neuron3,NaCl_600mM_Worm3_Neuron4,NaCl_600mM_Worm3_Neuron5,NaCl_600mM_Worm3_Neuron6,NaCl_600mM_Worm3_Neuron7,NaCl_600mM_Worm3_Neuron8,NaCl_600mM_Worm3_Neuron9,NaCl_600mM_Worm3_Neuron10,NaCl_600mM_Worm3_Neuron11,NaCl_600mM_Worm3_Neuron12,NaCl_600mM_Worm3_Neuron13,NaCl_600mM_Worm3_Neuron14,NaCl_600mM_Worm3_Neuron15,NaCl_600mM_Worm3_Neuron16,NaCl_600mM_Worm3_Neuron17,NaCl_600mM_Worm3_Neuron18,NaCl_600mM_Worm3_Neuron19,NaCl_600mM_Worm3_Neuron20,NaCl_600mM_Worm3_Neuron21,NaCl_600mM_Worm3_Neuron22,NaCl_600mM_Worm3_Neuron23,NaCl_600mM_Worm3_Neuron24,NaCl_600mM_Worm3_Neuron25,NaCl_600mM_Worm3_Neuron26,NaCl_600mM_Worm3_Neuron27,NaCl_600mM_Worm3_Neuron28,NaCl_600mM_Worm3_Neuron29,NaCl_600mM_Worm3_Neuron30,NaCl_600mM_Worm3_Neuron31,NaCl_600mM_Worm3_Neuron32,NaCl_600mM_Worm3_Neuron33,NaCl_600mM_Worm3_Neuron34,NaCl_600mM_Worm3_Neuron35,NaCl_600mM_Worm3_Neuron36,NaCl_600mM_Worm3_Neuron37,NaCl_600mM_Worm3_Neuron38,NaCl_600mM_Worm3_Neuron39,NaCl_600mM_Worm3_Neuron40,NaCl_600mM_Worm3_Neuron41,NaCl_600mM_Worm3_Neuron42,NaCl_600mM_Worm3_Neuron43,NaCl_600mM_Worm3_Neuron44
5.52212420543036,8.63000409671306,44.5622798596014,1.7318269349617,19.5413322347425,16.2485018493347,14.298321094249,14.0111176803028,11.9141817730066,10.1917164351895,1.10159237452595,20.9078989650607,13.3323492258979,13.8974359799497,7.53207455939644,8.37130691337015,28.9358325080337,9.58228249513612,8.09487724563027,3.13255318586322,2.94885185809612,11.6018547804182,7.98797060617131,6.34970976116054,46.5141328176519,23.2073922917903,6.75508007223032,8.95378666101838,23.2483455504419,36.0333328194484,7.49216445140166,10.4083802239774,27.1646071732669,5.87461928066677,14.1900615330382,31.9423331274407,32.4506763735501,19.6729581079034,23.7750832488167,130.772945594638,140.46604703085,23.5794813504971,20.1489136381027,18.9492264095577
12.7163911497418,8.568001064294,33.7315538299825,2.80675373017224,14.65167805427,13.929501872996,12.0597158120451,22.3309864294684,12.4422640827852,12.20772717256,0,22.2928610603329,13.8452289590546,10.9996529635551,6.9717138539094,4.09135080449444,29.8878385417246,12.0189011091266,9.41980089828035,2.5050768653356,2.63892817949911,6.51715198776794,5.23047304914957,14.4164965439148,43.9065017915088,18.0720775111917,4.24929017344503,14.9163137133703,15.9381926169768,36.8785320165895,2.55185758560258,6.97937760650662,29.7521836143452,11.5129228794321,8.89052480817354,25.7950425911847,28.8672556506602,25.4187730470758,24.1404730700554,136.974093427725,128.509013685964,26.4204683867016,17.1413436010716,19.7670170939176
9.30085450233252,13.5465069415491,38.6995982806042,5.10106413278644,19.219702070875,11.7624839338031,14.3275865173962,10.890947552387,9.89455197583196,10.6273426920449,0,20.4250574505675,17.6582709145461,10.5880686411212,8.90872474700005,6.92307558437577,26.1685125666413,8.57414304207637,9.99586758919241,0,3.67113614467634,2.98548500016649,6.18710830122253,7.09920147345621,42.6688419278117,14.6472983408161,3.53367212703739,10.3171301734277,17.0882870256637,44.54567344724,2.97595181596474,7.87091901405718,27.0859820105988,7.40786785457437,7.20809640163366,28.3073187123763,30.5365935972276,20.823751385295,27.0509118842806,130.667795863562,154.358790389708,21.7767844570496,14.7295730537829,21.3911763606115
14.2275812638339,7.76066795383862,40.3557718186351,3.59627140164744,15.9109498968273,10.7354316055638,13.0357421880258,26.2417626014139,15.2106753459484,9.4049427171879,0,26.6689384455209,16.1661562055032,19.5603592420478,10.259475885694,6.91616306129309,30.0303694745706,9.71349716655592,7.93896415840913,0.0228621674996772,0,14.719925954035,4.8761492033955,6.22435834934316,43.7278561375448,23.1565768564486,0.597336968069074,9.66418938819571,22.588476999764,37.3750335500538,3.49406395854405,5.13153250264486,21.73516219049,6.71038867763747,10.4567000465127,27.9556940052404,26.4644180648279,23.333747606561,25.2015933673808,131.403157664388,132.96622249551,18.4308481103318,15.7946996001416,19.5820725097065
9.95817048995925,11.27482327448,43.0271599809624,1.9516699547577,17.513074297875,6.8756565233281,16.908539355552,21.5107798361826,11.3339853651209,10.3932513520541,0,28.3930837893177,22.2996063237794,13.2912213257522,4.71363336262429,8.73057868136501,24.1694093721557,9.44827196587751,10.8076880831568,1.89861239381003,0,9.1606031497911,8.49721298578763,3.95729414073638,44.2332572127591,32.9149698028507,1.30404007345597,11.565182659019,13.3824440333385,32.0526689759199,6.56559576206163,6.6246835485941,20.7595840855199,7.48933629209064,7.96612859313316,22.9435488029225,27.5174695251439,27.098246814015,23.0257336576873,122.580809870306,135.009275967605,17.6384812819288,13.8322144340467,17.0754646841901
15.0004850468141,3.16839065549555,52.6035432800297,2.40768925616546,20.6657730623008,14.2047798889685,12.906294133255,15.9749723586732,12.7198158588064,12.2364670724371,0,24.6156441508952,14.7305575416183,15.0713584427105,4.02675622971299,4.00552856971238,25.0060963947806,9.89619910316234,9.61854307562779,2.53253790793801,0,7.25936477777784,6.0755448910565,7.60679396928051,37.6426218763031,26.3803308386829,3.57821347993058,10.3994078751335,17.1661538205104,35.8426971433323,3.90919453661739,4.61952454805915,22.2890268077848,5.99523907414841,12.896240436751,23.1869990441805,28.7727454218649,23.0437494151689,22.6927835847382,117.668702625963,151.981971618214,28.4564832038053,13.4310298813571,21.5735676347356
13.5794276140408,11.8817602521246,32.2812044942533,0.737534766960464,20.4487085101556,10.8737906649387,11.0225308630514,19.9173484213689,11.6113588565237,10.6946286849849,0,20.91216668256,12.1471281791241,12.2817605293756,9.28282514221108,0.596262952076234,41.2479679620196,12.6497307538769,8.3835124558721,3.05735859044371,0,8.18840470059644,7.65887403757748,7.06587918896523,35.9625094370908,26.1677278138408,4.71028362421876,14.7395057415275,19.4931078882713,47.4471869189063,3.45488579868999,7.02677933627292,24.1306708210979,11.0868863034855,8.43753327356343,31.4755229104305,32.4801649751593,20.0608537835332,22.9477167540542,121.423801204244,171.196022979442,21.6382886985421,17.0455727436493,18.5666981705887
17.1815441407886,1.51068859174814,27.1156122855358,8.45838077351032,19.4787925397733,11.5776032340863,11.0265863448726,16.8591051103384,12.9554810429585,13.7572011234658,5.3342086351361,19.7203295633022,18.5944704716002,3.21697388364046,6.38807852634461,0.593270614805571,38.5926811207213,6.10308720736622,11.9826322096656,0,6.86081991823601,20.509630494695,5.01274403739646,7.47462771119895,30.3991883569216,22.8678346399549,4.50213000815108,13.8857523459334,19.1526858882019,43.0038947966311,5.4647278953101,11.8764643757379,20.4993678238133,7.82032651140706,6.26704002362328,23.8895873431014,43.1204373413587,22.6146707783119,23.0835812343181,109.150057570672,181.698090357341,14.610972568638,11.6298978482269,19.3287911513845
14.3663031130807,6.2619605097634,41.2125485679886,6.95332669069739,18.1044948028268,7.64217701289297,14.0408097868024,24.6649129320992,11.2129341472887,11.9158069802909,0,29.2335992623971,13.6843006559019,12.1956199266485,7.39838724996272,5.13671660649758,30.8260143803186,11.8197384778255,12.0218942751218,0.707301649448633,11.8149927909598,14.4383171217789,7.85999070166616,14.9604504260673,36.1984834050513,20.1454445069973,4.35628807414504,9.66229408357736,10.7309517711517,38.9060751746623,4.05758895720307,6.87083917179153,27.8353229776944,7.71801441452379,11.145959142223,30.1554396237774,39.6650847144742,23.034032088332,24.9136673112522,108.814672685272,181.621814839105,18.0159309978014,9.31223756476095,18.1082952327771
11.2728687246103,8.3117565477156,47.5528629223555,5.654473850337,14.5939091205483,9.21822687106979,16.6147060986833,16.1818324923182,9.24562448821836,7.22696313954463,8.02033935187142,19.7400934289382,13.7532033424764,20.5583542498251,8.72129853405055,5.36123003892047,31.1766033029214,12.6659039839952,10.4437847134737,1.35686801974032,6.44908168241549,5.65736980981101,5.85257362280858,11.200924628737,31.6588430471469,19.0258892773713,3.50227156054895,15.4363618026814,20.788458263762,35.1786319488211,5.40835732360568,6.26645458932726,23.8256433778139,10.289704297089,8.50512166578081,26.6164280754499,31.0515845147204,24.9798045588218,21.7811759059404,114.13534837498,175.040218467775,22.5136834153982,14.0817773365719,20.9222623607096
9.41620004753338,6.66848958366023,45.1574986187107,7.72620697024969,19.0984557746908,13.8622304561411,15.0450758026645,11.6267738243386,9.15686107598614,9.60686419859261,6.1533220229782,20.3064603491234,34.3080020751027,13.2511702555795,9.57000747575334,7.86495446034687,25.6564118033645,10.4732756670918,9.98380453754405,7.64661557253877,0,5.14640835867706,8.08868811237198,11.5131550885605,34.3951817001126,18.6644941251596,4.56648859920025,15.7493641602096,7.08796294204963,42.3319421379859,5.76127430343857,5.16482365234366,18.0216765418345,7.45092255044209,16.1458808081772,24.0689368792415,43.1805242209672,19.1694468145335,23.4385175585301,101.048155613084,177.826399385907,21.4602825479705,12.6331641016911,19.8099511638877
13.6202806989042,8.47000801555007,41.0315064548873,6.66082225989866,16.5355178646383,16.7937881842107,13.2883081420726,21.573191197301,11.5599171072474,8.98294216246949,0,22.6037133238889,11.5757750791341,10.8156670565795,5.63023151361939,7.89380800932898,31.0260399563404,10.6734464485958,7.57790119065737,1.6487360941811,3.27856710961157,14.5277595079924,7.61345376940856,7.67688799246392,34.2858544973067,17.7852720939203,1.97642004954619,13.9311635696177,12.3413826342975,41.5889316193727,3.9121394174571,4.94249680743371,15.3918063255782,5.73048014679298,7.24909236146625,24.9485101322513,29.8950347270815,22.8481612135776,21.2239080546157,97.1277636811447,185.100474890322,21.8724972566044,16.4248653526962,22.8765297413039
13.0348781351272,11.1602674150666,41.6847257372331,2.06766575606706,21.6441228450938,11.7576151772034,14.6982329982949,18.696821277464,13.8211854340007,11.1479016898765,3.21623956542396,10.1823584510671,17.1247114373618,7.29909582397095,6.58557613598906,2.29157077645821,27.5468422461721,8.16375595853007,11.2862063204247,7.99768014277802,7.20794448246414,13.2335571614112,6.68423484843663,10.2260772887872,31.3678782884155,22.4593991480937,2.72996628231848,9.13977828176584,20.5802414757957,41.5107873192239,1.72184323688706,3.8009160922159,26.7099934070946,7.7830619856854,12.7355713736235,27.2423560543694,36.4108448105991,22.0551794421875,26.9683492339434,97.6900945758835,166.365595951324,26.9215550832638,14.8074862808938,18.229312007245
12.8413326308973,5.83376985819827,39.2858492366575,6.4675445516109,18.2700762311629,10.8885870864408,15.628222327097,24.9561848704883,6.55227237146864,9.7405932400182,0,18.650689818151,12.027859703198,6.09147817392658,9.56477858954412,6.58254909926207,24.2398205006702,9.80413339599257,13.0189345877014,7.44895308084301,0,8.324261816631,6.56739551661767,5.43733466003628,32.9138619099595,21.1652100521153,0.0364893302839662,8.24420312702427,15.1975313904952,45.3558873276329,5.42991937925823,7.09772012717235,18.7564108720855,7.67555263215386,3.54339078563081,33.8659912446362,36.1502830873446,21.1553571487652,31.3252009356377,78.0749815889758,155.142937266947,19.5843668132353,14.1186438278569,19.541061465581
16.0215974378073,7.17854311411291,45.3567201561792,5.36356211725631,18.5050464726232,14.6562505622259,15.3358151297328,16.9123088125299,14.3873986830077,8.09838978037289,0,21.4248265095244,9.87158640074626,11.3505115329275,8.62719352386416,8.47140139947144,23.8262557689372,9.37197974996799,10.1720229904047,1.29994062986622,0,10.61631419775,4.89019516622836,11.2597813177569,30.5974403189136,22.5815993312551,4.61456146625837,8.13062969506047,19.7148816719302,44.5165636962607,3.91418658605271,9.31305049444985,21.706344479847,10.2980087412194,7.27687629477894,31.2618326178241,34.2034447119136,20.898233745706,24.5207906457751,82.1710896989474,146.910296027607,13.7802826543643,18.3065400180925,22.3194955983067
12.8668321688169,3.93625712290497,48.2138647263882,0,15.381691845615,12.105764655037,11.5426203450443,14.8874005197559,11.3328745777665,10.1209153343296,2.2831060460185,12.6910422265902,16.169276900268,10.6707759405177,6.59903927516766,4.17811873064875,24.7084400858486,9.33640895295973,8.5691285553953,2.28966709405034,5.93427454249212,8.89577674281844,6.32820807756975,9.91018673002021,30.4039774734289,20.0225834661835,2.17034363227868,10.1783832514846,17.1911073595128,45.3923543055198,3.41901200886675,8.23337363241234,22.1767094453981,10.0440643984323,12.2651670800198,32.0158722670474,27.6941650067302,19.2597956468442,24.4091092338742,76.9391986700599,137.410988294123,16.1089147984077,15.8932567201793,17.5578205742292
10.5374195346278,7.24799015568707,43.6790984578741,7.32654891048975,16.2342403471108,13.2171592418871,13.2480196655582,21.3773021904914,10.2038854179499,5.43715036945119,0,17.5029316349057,17.1864963063941,10.2603074197781,4.71936356462648,7.24894635276619,20.9690772925982,9.26315301458281,9.35446183319431,6.52908941105946,0,10.8801829682973,6.54871510324586,13.15807021517,30.8961645599895,17.8000160628966,1.64927465255519,11.4316295756424,18.4550646083246,44.960862688601,2.63315305306089,4.80098213673147,14.8443236802104,11.366487110419,12.4232174467707,26.634944183526,18.6290746557344,20.2885845190555,30.9425439117898,61.9771347450442,145.37950420697,15.4131881267547,11.048656171124,12.6162007697034
8.71824090208623,16.2197045122394,43.9072041463479,5.72490701062612,17.2562059408844,13.8854337511701,16.8175773940266,23.3681971574,12.3728338014661,11.5738981220132,0,8.62880778711222,16.8474997988807,8.5311724132988,7.87250120309811,6.50920238218736,23.8860468102807,12.6624274784868,9.95724313136051,7.99475505135921,0,7.58234803789732,8.14907710333624,10.5438632291747,31.6264841605791,17.2785030095299,4.46654060315626,9.10382984599301,12.7407711465662,33.8962325066787,2.49171200972348,4.44483587990694,23.438423686554,7.7875772614179,9.3983000323084,33.3706042150968,30.9650792090131,22.9707994524073,31.5373469550324,62.2749645418636,146.905727612963,12.8031698571524,12.8910918706081,14.7596416826379
12.3833648024285,16.9938369768912,37.742636085042,0,20.3371017058378,9.75017286418159,13.8413713513636,30.9857499844497,10.4324961524801,12.3491432969655,0,11.224339559481,13.5206478808404,15.1515852551854,6.49319571943932,4.84183896741379,23.4867807081164,10.0974842469808,9.5058920779012,5.13321781079297,4.52454607913638,6.59450231294073,7.09687792537178,11.4678775664375,31.2614775764438,20.0538376892889,0.291024800884953,11.0345185850136,16.8538853787442,46.0353250167653,0.941830122786325,0.942666238009453,22.9179772762545,11.3684341192225,10.3033184676409,34.4513982779914,31.1644649289255,24.2270996223094,25.1554241387179,71.8577597660755,134.200333070013,17.2648369273618,15.1301529692832,15.9289538372529
9.06259759612436,13.1004057139862,41.7959670772543,1.61332830136021,15.4047062978127,14.398679235139,11.0717217744802,20.8972969722373,9.40543713113061,8.43763208536665,1.93123685541382,9.89659557634774,17.521844551776,9.33338438079131,10.8105848477199,6.9896230342836,18.7140810313982,8.15484851933694,6.77684660505324,6.3725385683997,3.47447321358929,7.56977675541202,6.45853438832033,11.0953024196811,32.4563184076976,21.6568939228347,0,10.7235850307529,16.8220911582619,40.4783460224233,4.50212301845126,3.282895086322,26.7320847950591,7.45212617692945,11.3255869714671,29.637093108103,30.7801948489162,19.6864432501542,25.8578168789871,72.6980106373655,130.306699416518,19.4244578188085,10.337290772638,21.5497453701839
8.10922593196966,14.6450751308411,35.9634762586458,3.35125558352747,12.821351556855,9.72822596292854,12.3459661439308,8.87211171640442,6.72640084463506,8.81791072251859,0.551354248980854,11.2473319135387,18.5509290087448,6.46810163142339,9.79543640100929,3.35609080710195,25.0644805271142,11.0675222465225,8.74642517814971,6.36354619829149,0.240202043874869,16.4705011126204,5.73091053394944,7.68928992126454,28.3883348435515,24.9314650737328,2.09228946714022,7.41731438031378,17.2960525164069,39.1311191627633,2.96332823282473,4.23277528486224,24.2606092897983,8.90573329442652,12.7056301499694,30.7994571823378,28.3990164552736,17.7361033072664,26.1932666967987,79.6131106749584,140.595440703678,19.0111110181044,12.3712579043831,20.7812554823569
10.5317089837282,9.01643056368668,41.440567686702,0,14.363386648751,16.3348343629796,15.5176754622519,12.3450509248004,11.9510220919356,8.75408254664278,1.12873141329995,8.11064701419834,10.7852242146907,10.661956800572,11.62750533706,8.67980511345182,19.8386338499774,7.75083010634977,10.1690023194825,8.31568419177556,0,8.98388309750572,4.66737110819241,5.0976420098751,28.5763477838191,18.7342923403745,4.47260042826583,8.97716051458745,17.120601472994,40.9324189725502,2.80952842349319,2.39037238977022,11.7603897689305,5.80851074640906,12.499818115296,33.755792901842,21.079020336649,17.9139364701386,23.4379514866851,74.4201675557361,121.832818890976,21.3748238408208,15.5640494382875,11.6887203793439
16.4043716390856,11.2666443393587,40.6804780794888,0.145803638729194,8.61769345917667,13.4349039033527,13.7894366517741,14.3278521956656,9.36713179329285,8.92404996670645,0,2.91223453959922,20.3221368088693,14.3072411356182,5.35989849574673,10.0114789254664,25.7588698552635,10.0753035862985,8.13080243806261,3.50562963895808,12.7675377633022,10.9020238847067,4.6404253908174,6.48785095614342,29.8115093469031,11.4045030043128,2.64179492337816,9.51219698718854,10.9093238746539,43.8979328951439,1.10896979098519,4.02526116460027,19.6827621609662,10.9191639423073,13.0416696253395,29.898570051945,11.6074328909934,19.3226037941631,19.3671971242434,71.4085994796965,128.181913007556,18.7043133130382,18.6723322406048,14.4938134490224
6.32557616959906,9.08971939607694,30.771492882342,2.28565471235081,16.2837178100551,11.7404019128788,14.6494011178735,5.84970080327752,8.50760780148409,9.99534509315687,0,13.3534811808073,38.8858438654907,8.68174298047593,8.11765248791922,2.84669729407131,26.371332924824,8.63416723554938,11.3233602381022,3.03961221186257,0,8.05023560643785,7.99840566757284,16.5873767353292,30.9743199672057,15.9063695193262,4.39186532954955,10.1020302653928,16.0233417531284,43.3405280859552,3.57202946267761,2.88535309895313,17.8248880073888,9.55088680433096,12.2841131253619,27.8264168536818,31.5795133976422,20.9163345816948,23.7659396893464,78.5131452793124,130.012848516182,19.1639078192614,15.4694115641857,15.8537485246101
13.1176024057796,5.00160956809127,47.0240100527673,6.86764364798054,17.9748241634558,13.7017281266912,16.7800913269019,0,13.8785632196021,11.1495488855874,0,19.6753286306575,40.7772381763796,19.3164513310164,6.48239892958664,9.06502452878127,21.6520704281251,10.9855807557862,9.83242396771767,10.5192782745241,0,7.42318197766965,5.06033102730636,23.2572524204846,28.8723115432656,18.2697215757701,1.82077484032852,11.4813310827116,18.3225027750692,43.9759324428792,2.28194107859523,2.39538116380979,15.9860617589575,8.05025747250588,5.90395355495573,26.2155160505333,20.1675919614096,21.5372201665656,24.16660063958,82.961833313332,175.345671432694,27.5136268970702,13.4336910028361,15.5849175774339
7.50498701323155,6.81288158230127,50.2987445247518,2.86706088216434,15.6097630704271,10.8675485840753,12.3296979431495,20.2703889181361,12.4213967964913,7.97291609976178,0,5.8697762670608,6.73641969161648,14.2679465728641,6.53099661807949,3.89171092711397,26.6861637966495,10.9458447489613,9.07809490683108,14.9282180003775,0,6.87070503893664,9.77681636145042,13.8422234080907,30.7581494678198,21.0776233713696,0.733012552423155,11.621651282599,25.0731005197471,45.3389345669434,4.38294063731858,2.13699009625329,28.4498039256085,7.09201951009128,7.82418913724266,31.4156924267419,42.2424303685106,23.6988303713312,26.4477469935672,80.2679711357667,180.261293840219,21.660441018499,17.2573514092046,17.883826584043
