x2nonanone_10eneg2_Worm3_Neuron1,x2nonanone_10eneg2_Worm3_Neuron2,x2nonanone_10eneg2_Worm3_Neuron3,x2nonanone_10eneg2_Worm3_Neuron4,x2nonanone_10eneg2_Worm3_Neuron5,x2nonanone_10eneg2_Worm3_Neuron6,x2nonanone_10eneg2_Worm3_Neuron7,x2nonanone_10eneg2_Worm3_Neuron8,x2nonanone_10eneg2_Worm3_Neuron9,x2nonanone_10eneg2_Worm3_Neuron10,x2nonanone_10eneg2_Worm3_Neuron11,x2nonanone_10eneg2_Worm3_Neuron12,x2nonanone_10eneg2_Worm3_Neuron13,x2nonanone_10eneg2_Worm3_Neuron14,x2nonanone_10eneg2_Worm3_Neuron15,x2nonanone_10eneg2_Worm3_Neuron16,x2nonanone_10eneg2_Worm3_Neuron17,x2nonanone_10eneg2_Worm3_Neuron18,x2nonanone_10eneg2_Worm3_Neuron19,x2nonanone_10eneg2_Worm3_Neuron20,x2nonanone_10eneg2_Worm3_Neuron21,x2nonanone_10eneg2_Worm3_Neuron22,x2nonanone_10eneg2_Worm3_Neuron23,x2nonanone_10eneg2_Worm3_Neuron24,x2nonanone_10eneg2_Worm3_Neuron25,x2nonanone_10eneg2_Worm3_Neuron26,x2nonanone_10eneg2_Worm3_Neuron27,x2nonanone_10eneg2_Worm3_Neuron28,x2nonanone_10eneg2_Worm3_Neuron29,x2nonanone_10eneg2_Worm3_Neuron30,x2nonanone_10eneg2_Worm3_Neuron31,x2nonanone_10eneg2_Worm3_Neuron32,x2nonanone_10eneg2_Worm3_Neuron33,x2nonanone_10eneg2_Worm3_Neuron34,x2nonanone_10eneg2_Worm3_Neuron35,x2nonanone_10eneg2_Worm3_Neuron36,x2nonanone_10eneg2_Worm3_Neuron37,x2nonanone_10eneg2_Worm3_Neuron38,x2nonanone_10eneg2_Worm3_Neuron39,x2nonanone_10eneg2_Worm3_Neuron40
17.76925896448,4.64421347948021,9.75102125100364,12.077829037928,0,7.07214139843897,1.22858177655245,6.81097182731529,2.30137549345265,5.8692534903362,3.83503632487688,23.9490345129957,23.356273092346,10.062957202589,14.8156783751133,3.5515429211258,11.4877640624819,7.68991825185171,4.98843906060421,0,7.63117110096108,9.07618204060392,3.21552504033796,8.93130182749684,10.5578301352162,13.4440603105102,10.4958517785554,13.0408153947311,7.92641506739234,15.8135329424543,8.59448318879231,14.8298569636454,9.31830649785431,9.03924631240912,2.10167954067377,10.8299112292192,7.48739693415944,10.8064114482372,11.142608236656,7.45030969612924
21.2386496602335,3.68873112730849,9.21880147046623,5.8455455850152,0,6.34278238552028,1.47812784902939,6.5604977547916,4.01855920869483,4.40158185678345,8.97029223988638,22.9781577762736,18.8429964060807,11.7394491730309,17.5120318908702,5.71148103691941,16.2776975832805,4.61166736482818,7.68804020485412,0.992734710861411,8.21519689712992,10.5487103642109,7.55930198129742,9.89499739854781,9.66843648219391,12.3337180937848,12.8448604656779,13.9624053386605,9.75747037674527,14.9866642519351,13.7206614420288,12.1796161458452,9.77755705185593,9.64683118961562,6.95445024203353,9.90077924799425,11.2217281998768,7.6511450951907,9.83487293585499,10.3047794840625
14.4178468785254,0.800882937940319,8.13874699642311,12.0578815945862,0,9.47783980374426,1.86848191348764,3.74708506069926,6.4418413667498,3.77089859117917,7.74229005046027,20.8452011388649,21.4700030842158,10.5802254657852,10.7215714655087,4.18053028974651,12.1026005138408,11.9861254499171,13.5112877348172,3.85193401025246,6.1972876927735,9.83897811948007,4.89488962718719,9.02508350202643,10.7992414271575,16.399627575483,5.00534240464104,10.2635928841603,7.64382206803297,15.1060889224149,9.26203960042532,12.2476869895481,3.99187930038575,4.28599663954111,4.01072881228634,7.56035707067831,6.91862436813143,12.0048411573464,8.10966940110366,8.41725649392511
10.854554287642,2.40453700545118,11.1221843153807,7.86003066956721,0,7.87308079993175,2.98713487656736,7.15371951788892,4.92392153771419,5.60551520293763,6.26985195738751,25.9283065613053,24.3967679903353,11.8651383252136,13.449418972872,3.94309528972336,5.38927616990535,7.40707624753605,12.3172362098856,0.712992611820371,4.53907260787284,6.10448356742056,3.14775918056839,7.40830641170019,10.6235437806642,14.4976374304898,20.6602817644063,12.3752753801377,8.68597951632496,14.5049474164506,11.3768654227202,14.295744368082,8.07958229196019,4.46057546326259,6.63891639827281,14.0553167822284,6.48255473204285,12.8341504222033,9.47880099905851,8.12543632221584
23.0184754515834,2.58827615723757,8.17308271116352,12.4873871940462,0,5.48040704434262,0.365403493979302,6.74455576881186,6.82712783371378,1.67382301442504,9.93253282065598,21.9014337525087,19.1499263505453,7.76646853517773,8.73874393787669,3.27897531960833,1.89596997540959,9.67457056635111,9.49199098166927,0,6.928201778964,6.0414467025938,2.50677987953298,2.9775562753611,9.9573948140233,10.6740342776003,9.65314714902613,8.71342755870449,7.62250980373879,12.8480606752927,9.5644894631648,7.84822995041997,4.93186615753423,8.72760764217833,5.76722444255368,8.15656373083691,7.48077662438285,12.230120273255,9.8560051043063,9.18515686937093
18.7751468744664,4.01599039243438,9.22314781400366,10.8671320246395,0,7.29258126602471,4.85745273226235,5.24330600627088,7.04191639625207,4.84309841738272,9.57362061007808,14.12433060332,19.13139242727,11.2388240129261,11.9296450657222,4.17694637666181,10.1380587015112,4.04561479817848,4.49075604140336,2.5179071011767,5.9822870187709,9.04085410704326,0.936981510856327,9.99185131278956,7.92113765824166,10.5796002053469,11.0701663951803,8.36527551360992,8.68201160182963,15.6884542817215,10.2561425866019,10.4326576028444,4.58112878730935,8.59767561943247,7.5801899881796,7.67756088596094,9.53382725293224,12.0268366384534,10.1896822811292,10.531248978512
16.7354550698082,4.56709993337429,10.9984016862763,7.42505906270987,0,12.0123645121785,8.0066594256122,6.13396322562145,1.85298431941998,7.84193136672466,7.73676832075141,27.5360114343885,20.9773086212248,5.03650007173867,6.05045812341504,3.36615012172074,7.58193718639974,5.06263570794072,15.7648734552108,0,3.88297184528343,10.5045870659824,1.54234317278793,9.26754417029585,7.53862987841253,14.6447382192899,9.12590069462144,13.2927614201643,7.51867370789952,13.9692630413404,9.86016150689784,12.629041562323,13.8593389362257,10.8114920977036,12.9871570963847,8.74464841043409,6.76697150421776,9.36909804763686,10.2409703193286,12.522718887103
21.0706348040996,4.455626091083,9.9672968599735,5.55609582618836,0,4.3597380165878,2.087864137318,3.75317855002678,4.18513835078737,3.90150850817593,9.01956340997205,25.4475651173097,22.212643400645,7.90872853220848,12.1372035839129,4.59427596611397,9.12861836609925,8.32809923940462,4.15314921977236,0,5.20460312117551,10.240242742625,4.88716515395427,13.4836347626356,12.0422573446434,13.9307460566711,7.63413490596015,12.8219763547896,10.9552810875947,15.0607388711845,10.5322147808438,9.27499454784432,10.0898111441115,13.4382109702732,3.4526103658273,9.14282048976025,7.64485681736493,11.6290947126079,10.2336440117642,7.64526104637609
16.751177145857,2.77778963513343,8.58620817429581,6.85217701257776,0,9.08418245878923,5.19509737747531,4.48611074135734,8.60272192634159,6.59216177200481,7.11180619348568,24.8631075096377,21.1317636802446,9.89140026367272,16.4435399270174,3.89153498397268,7.47185790223903,6.72573113779962,9.77502140155329,0.202758528075527,3.22882460736554,6.96068574851742,3.58948591285693,12.8210127710957,8.98689442355955,8.07238953208753,5.76464124624294,10.5724233426272,10.3067352545245,16.4625806979867,10.7447393800049,11.281408284173,7.64793774922941,6.40264877014029,5.4829137283931,7.75618910396006,9.40844789339972,7.03406725853052,8.12078193162426,11.0023393610307
20.1082894128295,4.82144869469562,6.74726789695906,5.51787122274216,0,8.8850752831109,1.07257318547518,5.3429023326618,5.21423920972484,1.60101047368395,7.25504490715008,19.9960492372276,17.5421446617687,5.02746773305793,13.6737965638875,3.43574864379517,4.79903862324425,5.50864363817645,9.53913089258541,0,7.82140900221406,4.63877278746783,0,9.04318185841341,9.50153393641152,13.1280431382993,9.58704340302853,9.06331237391303,13.7220942054646,11.3529681087477,8.96505061661718,10.7678378776346,12.5703406929814,5.96906194728275,5.42099937964011,7.10221151234845,11.5944809264514,6.48594046702731,8.58515798799363,9.82267682070119
19.9475033384882,2.1843750282168,9.03578236991405,3.9288031201107,0,8.89915257769717,0,6.11743886247728,6.80918741666944,5.54121811724589,5.33052682364344,22.2127942265072,18.5790168959023,4.4334498414927,19.0673828149435,5.13820184338303,11.9845713874324,9.36369433348661,4.94703581808408,0,4.2344656921671,9.95011915383935,0.734430976430766,8.73627309096619,8.78912818974307,12.7676075740126,7.9340489472792,11.0893613031246,12.9883229249336,16.3500220473161,9.88057789371931,10.9356294778451,8.95947685800014,8.82978824903935,2.87053268164257,3.56022827356363,9.83433401138235,8.70216990605139,10.2158587709762,6.29173854709077
19.350069448142,6.12388768944898,7.74062395693863,9.52348742480259,0,11.9757630131394,8.59643518190031,5.88453501299284,7.74416389278248,6.74107766071435,5.22395294904415,19.3957533844221,23.0789281812645,6.20906021542878,13.8224399110384,5.18585972946445,9.79971754426496,7.35791341723239,15.5477817857411,0,10.2465902421975,9.89225247187788,1.75218441415447,11.2567059312298,7.8252738454687,12.8296373101301,11.2295645728367,8.49623507719375,10.5543515250087,14.8857666625006,13.458303667233,9.38661394261857,9.72429637549486,4.54717921473663,2.03443041204848,2.93512180038818,5.52457365538644,9.07368326610322,10.412969455031,6.06909038203051
17.8473378675988,0.968045456138407,8.77519432683606,7.15380697853915,0,9.3372873043261,6.32324814850793,4.85934527662422,7.88320589078958,1.85211406047496,7.68365659425538,16.2761655335624,18.4249993305477,8.14532483408338,3.5434840190934,4.53244659176555,12.3448475696281,4.85772975154606,7.75010593985157,1.71391287234761,7.6452859064654,7.44928722245848,5.62596457097468,10.0862440833091,14.7393781729114,10.2392168337925,8.83562991082859,11.356293761051,12.2029369146004,12.8117497685601,12.9489365689194,7.68863620848785,10.3386594572508,9.77620843214798,3.3984265016997,8.30606687530008,8.50327242238828,9.6884875425428,9.68023051094697,6.50909686034588
21.5816714509602,4.64957945429445,9.02629321369385,4.19920813702202,0,7.59224707825666,7.83739385837691,6.11433302312644,5.01889472200251,4.4202535272505,10.9976517989169,20.9799256485491,15.1835206987506,5.83721585921402,16.086376367162,3.86363840229238,8.81780765458046,6.24263133841838,10.1181253259004,2.21446868981853,5.14257733719384,11.9764812724691,3.92432411553803,11.7517191753226,7.54787099259448,15.5007008383702,11.8041449798591,10.7733394792822,9.86708737122392,14.3421704367136,7.8500752637291,8.72609753616157,10.1546518053683,5.5452707759788,4.55666590531074,8.66343210784818,7.78416218400636,9.42692608042438,9.95495322420057,11.7261568145021
23.487073313068,3.88960574133995,7.93420847384393,7.22825142445574,0,9.57108082572713,3.06570460755816,5.572767921564,4.25826780497729,5.73603335362849,9.52339929388345,20.8832219512465,16.768332327682,6.29966032489415,14.4740685815298,3.76915958599061,4.99831509636448,7.64540455726783,6.22021178654909,0.768002586626377,5.41108444925819,11.2984056526564,4.78485780947972,7.0084716827652,5.53760923665746,9.46594867234526,13.1112150062185,11.0256631654148,14.5362751498682,14.1664429556395,10.6782779071462,8.79765423670455,7.30305261992383,8.19968192824474,8.0283904189286,3.77183868151654,7.42283971314047,13.0273461190828,8.64972945010127,4.78822785350396
24.2565890627308,4.85666384439552,11.0433105617413,8.03561656252378,0,7.6172481352437,3.76298964785054,5.69581403583967,6.84316585273699,4.60406155384348,5.99008341651254,21.8740443345635,18.0371632085544,6.29610163487729,14.0160823747135,3.42276155718787,6.36242339616988,7.92955881470974,12.1971192323981,0.684646403439628,0.905061548690851,10.6644603964617,0.99486553627379,8.28977772873835,11.0624371472404,14.5884532744596,10.9393170804387,13.3123828759132,14.1840337967,11.4618464846875,4.54298295240252,6.78836267662168,4.01563278548253,6.48892235664899,3.86534730903526,11.5261974839492,3.02265565505699,13.018951098103,7.39857080477247,10.4672043999329
19.3448985238308,8.14117094684013,10.3416453191193,4.13123451958136,0,5.04525418059415,6.40388111043727,5.05043973061932,6.88390155282975,5.97766847450057,7.33669704166046,31.1868285594826,20.1073897824364,5.96570825100182,16.3860736756643,4.96892419491178,7.88289260114226,7.96705041647184,4.40916794838619,0,5.32672509030444,7.39537845440357,1.44334790805086,10.4404631152881,8.24166062715096,13.9037944525802,13.2161027580791,10.7737547667352,11.817839172864,8.35250537569002,8.35764827326242,8.13849826384286,6.44212411914795,5.55198884176147,9.69045939106858,3.52904275849825,6.51471104234947,10.5845560656948,7.30385553033139,7.33228613871358
22.8991741955421,4.30669970068931,7.78505183688229,6.3448705936422,0,6.8033212904336,7.51363328104225,9.04786877862964,6.07095209232724,5.06714697966586,10.0076285692121,33.4149926615344,13.6869863581251,1.41644873927877,10.0482055701852,7.07595800817315,6.47518502302331,6.43016899578875,13.9978530539392,3.57949638645309,4.26156934123357,5.40109814213972,3.26110021407786,8.67315922471211,8.48726939652516,11.7124759557089,10.7132734819318,10.5570118309418,14.0419454974551,7.92694899132627,6.78638583173251,8.20389911889291,5.31584066450436,8.27938510899091,5.72491665409542,6.53308723543372,6.18729929151396,12.5985687644755,6.94923948908842,8.75353479272735
22.8844919470335,5.00271259500988,8.24350956433138,6.42677907816948,0,8.77816458158969,11.3577096086055,5.98586578743138,3.98204511052653,5.38421485749466,9.60606915473194,28.5913577331366,16.6066789898039,6.03715925624155,23.6182555149671,4.12749433000407,6.61706412664664,4.15354577728441,1.52155817207799,0.298725832133598,4.38194824093933,7.37602402821197,1.75700419500679,7.79801176983844,11.0843708734377,10.9855822710248,10.0419046612547,11.5683658706289,16.9789331750445,8.76615867104205,10.6790954844952,9.3180006859576,4.73883510744819,8.1108038794502,7.46288676844493,6.66322427940281,3.08283360996879,12.9528842331058,6.68240390959317,9.07082307153265
35.563197588374,4.41398830199648,8.90412095751523,4.91713171136008,0,9.31097068894209,9.4540630538227,7.45869498647608,4.17116139426544,7.81786113544019,7.07376418361106,30.6971469448872,15.7407117678466,5.60613482044339,12.9595336466063,4.56992856814013,8.55372479105765,7.94489162901173,9.72024254888001,2.56667719035126,4.47180805856483,9.33389539313681,1.9135271578267,4.56649454484237,10.0749152507407,9.04928028972364,12.1194808835201,16.4301575602129,14.6928446303484,8.61586964290344,14.9116774619658,7.36282724220822,9.69510982489486,9.82043140950001,6.79538614919362,5.52646656450707,8.84563798660468,18.429000827372,6.39083566394208,6.35564995702863
44.8127715588224,5.76969242897897,5.49351199447911,3.72504241472201,0,12.0050889073919,9.76352358535558,4.76068995475864,4.33721916425957,3.51501672700608,6.92006717055386,24.6524488144604,16.4509165842868,5.54202241161858,16.7962918377763,6.64679782331312,4.22962641021909,8.78669093852939,14.7018098354745,3.22688837254591,0,7.18769571099986,1.57830315381911,6.95814491229714,9.09331101659852,10.2515839465334,10.5058423641626,11.7579742268754,15.7175076490136,6.35288017092758,7.64061608082243,6.51957866855637,4.19254263155488,6.99843473135164,1.81909579946358,6.41632188804854,5.57582090608259,20.9652870501358,7.57321405930394,8.56027277871563
49.9983340721646,5.76050762497128,11.0005463759713,5.49322094227138,0,12.4491605759664,15.4472942671131,5.32374752702917,4.81107449523275,7.69126923044897,9.99282457248328,24.5566612768895,14.8110589450139,11.7597305486534,19.4929951830514,12.1529143034491,0,5.40924743621649,4.58810817787608,0.500291262655358,1.31941038519691,8.99386540512337,6.23154218803094,3.64147047344334,10.4808057773336,12.5986035138526,8.74406688420129,16.786654105727,12.7775840902975,7.59178552598532,10.6489800350713,7.85820600927441,4.54056986638105,7.74765624697594,5.94462858829727,2.88396448536284,8.05950952591165,22.0749837130477,8.8293785146515,12.6789790745329
57.4026790913535,3.61339038927208,9.19368793249007,2.49471409256966,1.96051308683874,13.4036816571481,18.970821022021,5.84316923199692,5.91386175025421,6.96155269052881,6.28729064036219,21.3107831123072,9.02743134541848,11.2550976218023,12.811079986118,8.41902118971558,2.81779040172041,6.86588202034628,7.57735373587237,0.80041957284029,0.58363723558974,5.76485637348074,5.65244415329926,7.19331049942412,15.0819707074775,6.09543446076414,14.2567862512449,21.2017431289975,9.41557397154503,8.04232312613743,7.23603684504733,6.04889791249916,11.5366522880182,3.95537892778528,5.64040616015345,8.21682200115929,2.11171452838272,33.1561207239365,6.48955161438629,11.0700956725085
60.6135761503042,8.8602906840308,11.0502482510756,4.78445961555357,5.61507229270357,16.525139438418,23.0595544046765,5.4978108800006,8.06124612681463,7.75770295075772,6.68600946284112,20.5185922800617,13.291374192192,19.3380363968242,11.6050232167317,7.55386849636033,2.04592543240959,4.52806680836569,4.31508751987972,1.3615544706814,0.645968423487945,7.70686804620966,8.71751102812532,5.17038174910037,14.9866621637638,5.71042097274903,10.5692346134015,18.2346543386598,13.498498702237,8.30646976917238,9.51419367826559,6.63174460862521,4.3963923155951,6.91534201461885,4.92478776201757,8.03817819030623,5.97457738302703,39.1715845885625,7.43620856445645,9.11174117594057
66.0733373734328,7.25499733803792,9.64006817974746,6.01625762890612,6.64902686260672,24.7247731063009,24.0416923187758,6.31591090364574,2.85474620582457,9.49873426059719,7.47782356487073,16.6322129755452,14.487204405449,23.8108553521454,10.7773363686116,6.62030860768582,2.37021054336556,4.87049978528587,11.9737321440625,7.65129808860918,3.98606797218511,8.40130676115257,6.75777765373965,5.34421931802654,14.3582426977174,7.10311976944146,12.7405591839666,21.5112376411031,12.9796496800494,7.44666822497281,7.1853986244231,3.91698458505009,7.558348081756,7.91888297607076,3.72273497742141,4.96677912151648,7.67059081960735,48.8522219617998,10.1651981020399,10.0319168123968
78.8662590053307,8.99811990768162,8.20465895978517,6.02564013138451,11.3655454630212,23.3068878579434,21.8942773250027,6.42626189136146,8.80747851800877,8.60401182284899,9.30792474771224,22.2857932858645,9.29830646865543,23.4852393920714,16.298953004238,9.2709568406443,0,3.63876428884918,4.10748992475216,1.02256461904584,0,8.31471909833726,10.1527099335388,4.72864556095766,15.875019187843,5.81115065163771,10.5230181382815,23.4519133447912,12.4246540733669,10.7250686730483,10.5614640959946,7.32596240829254,12.2106183194497,4.98087184174775,8.31367275423846,7.81221199058747,8.99785888071162,57.9843410602978,8.92750067353919,10.590775933268
74.4115291523979,9.74978533958318,11.7019294551726,9.99136129776404,10.1793341552546,32.4627257126709,24.1844169148659,6.4183407595181,3.54776468419487,4.70820314602383,5.71717130795309,17.7976263305645,9.01102534684578,25.2083117971045,13.5946096193687,8.62976239140578,0,7.83400421174279,5.64546628804808,6.07278960232256,1.85801458126487,8.96204305272115,7.5412509197138,4.76499710875986,16.9338729928882,7.4266903698204,8.22563590050544,20.3424777367565,9.10511726935704,12.0633256606821,12.6095254565136,6.4059336801374,6.38163017079571,5.68991819494189,3.57046003337636,9.85397987694373,7.28129894955291,71.3062697841796,9.25712223238979,9.82245309982754
65.0918284658324,10.9615349456383,16.0416917298434,10.5880368192803,21.7123452092466,35.2471362600812,38.2202297187847,6.9102315306526,5.03721179431582,8.41915931018367,9.07266117853632,21.3797698913814,9.401088404647,29.4101946948555,14.831382061417,9.85605565711819,0,8.96415001751341,9.66034011473864,8.09216738562767,1.33933862121126,6.23865521341124,9.72842044719403,5.78432822651056,21.4468901937686,8.29493202746836,5.81682378145777,23.5714354159996,14.6096725232408,11.1487705317287,9.20152604390825,7.60089031239824,7.27504610990309,7.00919589457302,8.88760673713944,5.99126012550719,4.49482884336985,83.1171058480651,7.47468207325848,12.7603325565344
