Diacetyl_10eneg5_Worm1_Neuron1,Diacetyl_10eneg5_Worm1_Neuron2,Diacetyl_10eneg5_Worm1_Neuron3,Diacetyl_10eneg5_Worm1_Neuron4,Diacetyl_10eneg5_Worm1_Neuron5,Diacetyl_10eneg5_Worm1_Neuron6,Diacetyl_10eneg5_Worm1_Neuron7,Diacetyl_10eneg5_Worm1_Neuron8,Diacetyl_10eneg5_Worm1_Neuron9,Diacetyl_10eneg5_Worm1_Neuron10,Diacetyl_10eneg5_Worm1_Neuron11,Diacetyl_10eneg5_Worm1_Neuron12,Diacetyl_10eneg5_Worm1_Neuron13,Diacetyl_10eneg5_Worm1_Neuron14,Diacetyl_10eneg5_Worm1_Neuron15,Diacetyl_10eneg5_Worm1_Neuron16,Diacetyl_10eneg5_Worm1_Neuron17,Diacetyl_10eneg5_Worm1_Neuron18,Diacetyl_10eneg5_Worm1_Neuron19,Diacetyl_10eneg5_Worm1_Neuron20,Diacetyl_10eneg5_Worm1_Neuron21,Diacetyl_10eneg5_Worm1_Neuron22,Diacetyl_10eneg5_Worm1_Neuron23,Diacetyl_10eneg5_Worm1_Neuron24,Diacetyl_10eneg5_Worm1_Neuron25,Diacetyl_10eneg5_Worm1_Neuron26,Diacetyl_10eneg5_Worm1_Neuron27,Diacetyl_10eneg5_Worm1_Neuron28,Diacetyl_10eneg5_Worm1_Neuron29,Diacetyl_10eneg5_Worm1_Neuron30,Diacetyl_10eneg5_Worm1_Neuron31,Diacetyl_10eneg5_Worm1_Neuron32,Diacetyl_10eneg5_Worm1_Neuron33,Diacetyl_10eneg5_Worm1_Neuron34,Diacetyl_10eneg5_Worm1_Neuron35,Diacetyl_10eneg5_Worm1_Neuron36,Diacetyl_10eneg5_Worm1_Neuron37,Diacetyl_10eneg5_Worm1_Neuron38,Diacetyl_10eneg5_Worm1_Neuron39,Diacetyl_10eneg5_Worm1_Neuron40,Diacetyl_10eneg5_Worm1_Neuron41,Diacetyl_10eneg5_Worm1_Neuron42,Diacetyl_10eneg5_Worm1_Neuron43,Diacetyl_10eneg5_Worm1_Neuron44,Diacetyl_10eneg5_Worm1_Neuron45,Diacetyl_10eneg5_Worm1_Neuron46,Diacetyl_10eneg5_Worm1_Neuron47,Diacetyl_10eneg5_Worm1_Neuron48,Diacetyl_10eneg5_Worm1_Neuron49,Diacetyl_10eneg5_Worm1_Neuron50,Diacetyl_10eneg5_Worm1_Neuron51,Diacetyl_10eneg5_Worm1_Neuron52,Diacetyl_10eneg5_Worm1_Neuron53,Diacetyl_10eneg5_Worm1_Neuron54,Diacetyl_10eneg5_Worm1_Neuron55
12.1033138477001,8.30774479079523,0,6.8437422336882,10.4063121981618,7.56465570830835,6.85312637604791,8.95105018165011,2.07978152433796,18.0400151261412,55.1733475643042,5.93931807662684,3.31962937582853,15.9248155042229,9.36684438791606,12.1748561308539,19.3925686850476,6.33403449242058,5.74586908923353,7.77936879785445,0,15.4526313586686,11.4698769300135,1.81713753619683,7.97275105936113,9.48830716096392,30.2294008172623,5.76329290673108,2.73680373187241,13.0419912838583,4.96012884795508,24.4552954255277,14.3221356936355,10.962740676973,14.6547084030487,3.22446779621936,10.1083321086489,3.87966665683919,7.21371066854727,5.71162611951907,4.83798002113842,6.79319947120283,8.25257425617545,5.91978543761203,11.6492690036997,7.15646804367002,7.56991883629901,7.54702148095038,7.90279897125236,5.2072340795183,18.1945434735843,29.0373907948678,10.0817220761444,5.87383319495394,9.57118895616568
16.2288685673296,6.89003672859733,0,9.74548260219425,15.2541275153581,10.6373939050151,7.25588290519003,8.89895220903658,2.70754761702253,12.1589495722203,48.2952333447761,4.97381427399711,0,17.410339934568,6.8372952830776,11.0459285529738,20.1724071152779,1.00164896719253,9.67676052974041,7.92782328018224,0,14.5979466682002,10.9542784913956,0.857986256837107,6.07732936750218,8.79968338996891,31.7132762885553,8.67666159735509,3.50944029291876,14.1324541079069,5.10591973911867,19.6980937338063,10.5256019337535,9.08868052428288,11.4622082798093,4.65383604524851,2.8461116302008,4.26643579384711,5.96501324326032,5.71631392099591,5.45303923859544,6.28917923050193,9.43556285482038,6.9537719911542,9.46111806445863,7.23794371261094,7.45562952006218,9.28939494787724,4.37391559565065,6.47732919207973,19.4166081827376,27.085283478681,8.55428524926131,6.90929956760765,22.2096525844152
14.9277537876325,9.5618415535847,0,11.2459588782781,9.99024553397047,15.5682664335672,6.18543804962877,11.3930936377699,4.39183936167532,13.9545321057234,50.5127612053921,6.37787839558845,1.36345458143081,12.201316807255,7.84132982967674,16.02704412757,17.8633470794013,6.71970134781992,8.49932052124121,8.93992375105386,0,13.6493646803731,8.43708022988125,0,10.2681449372968,6.02138583794092,27.527346230532,3.90127083315953,4.42764711791329,14.3007247885545,5.67689860973611,22.1252107619881,14.7438495583701,9.27396511044533,15.645147663216,3.78065413334104,6.29043859922642,1.84133493754326,4.18360911054447,6.57703160389068,3.40230980547899,5.68466641688673,5.9008492024046,4.97243060416262,9.56488681265845,6.33462354689025,4.74189961707534,9.72800935447306,8.64708457148946,5.31059996973804,18.8123364298318,23.2829880651147,7.19189966491431,3.91950204200847,19.3831129467284
11.7400297489378,5.59031359373105,0,8.81998192432038,10.8148550656135,11.3274444239821,4.92000246901991,10.4598033988609,1.01962165718745,20.4966355259638,58.6457715592322,10.2215818525928,3.27997577379927,21.0405208335633,4.25506026600898,14.0793214331339,20.7971439526564,4.48974134906408,8.10772765743365,7.05916163297861,0,12.4751711572122,12.3686221485638,0,10.3638168952615,7.06524525146235,26.1805077901184,2.63153610844575,3.81608652414599,10.2081000789664,8.15754066103614,20.927919180059,12.2530792711432,10.6042311399651,15.7725905295334,4.54089683521421,2.87017057381678,9.01209773566437,4.74909645125728,6.23795650128725,6.12668122184908,7.70834643604492,6.56092065919515,5.8013115523066,10.9249905328917,8.28916905649814,9.18837523483791,9.97301312765722,8.86466799890861,4.75832379236125,16.908475147871,22.6229325858755,10.3277827692164,5.36270416620378,19.8160771333789
14.2518525410714,7.53546123922914,0,10.4463385068006,11.954636968637,12.7624943757728,5.76656620780039,11.4796694628929,2.54674594484804,18.3438972178257,49.9830343446877,15.5577863157834,1.35839266189582,18.0692219042564,8.2616001460568,11.6006873997412,18.9773596366757,3.06234647348644,8.34821214045538,3.85950959558865,0,13.3454172387384,12.9076741748051,0.587949706126718,9.6668554642449,10.4114797157673,24.3056435423298,4.61247544001542,8.41452061134395,9.26740084455392,4.99585821925234,22.1789373406296,18.2785894390764,9.44805077807874,12.3079679202081,1.35367713043035,2.56172782894944,3.48881880723754,6.4387028189956,5.95331697840481,8.09882467918742,6.9694637577634,4.80313911364759,5.04180422240919,9.42257382406104,4.57314766707356,6.14645656424605,10.4607594393624,7.64621257647157,4.57964536747475,18.0577844366285,27.1784407696359,7.06064618304218,4.89526098862959,28.2133765636219
7.74177990507638,10.0766561808659,0,9.30202587462425,13.3309798588781,15.4978045670526,6.03261341464273,10.6386095954267,4.10755575465376,17.7264851427639,55.7064884885313,16.731739038723,3.29343422271083,18.3823479826334,6.49217699468463,11.1445842405422,20.1533977857969,6.33041782059445,9.6354357383651,3.97536453119593,0,10.685558001265,10.7227673526578,0.238701039230084,7.78533067426373,7.03440714816626,20.9566380643775,4.12734314086439,5.52435703746406,11.1634285512976,4.35316612686972,23.0241516951983,11.6248611914372,10.4964057945501,16.6234086507918,3.10174708105934,3.39794348572057,3.46178020273855,4.4396528410635,6.11376363116634,6.43159945196217,6.79276944642238,4.22141060603476,4.67333460090241,7.6428015834704,6.1703716840585,7.29036402239622,8.65731755924008,2.92701035957217,3.84125209138608,18.7548362698449,16.7526554649415,10.7660345151229,4.16785201938599,24.2628277698981
10.311142795182,5.01961865781212,0,5.6388294525183,12.4450926333763,16.7993598856219,4.86614060186636,11.4345351783848,3.97043461750907,12.9777471816951,49.36262034549,12.3621551016084,4.26895894487692,21.9420768943507,3.84574759575885,13.4484005818079,16.6686866711138,4.44177588931872,10.0592492945214,8.10890437168992,0,12.0845412091314,8.49045336206475,2.93321692037205,10.4364395989789,8.30281333021666,23.076040046893,6.87709694940421,3.68156571481209,12.8668772328166,5.23488985804382,21.12990427143,18.0233169293945,9.56775296277707,15.9037710814447,2.45528193194759,0.160880642458111,6.926093625298,5.46865759222445,6.38798150887902,5.46870822169913,9.68725114974176,6.39668591768998,4.18794749991573,12.7837392911457,6.58595513624657,8.58152070243322,7.89054823424401,8.48275091041497,5.01700782545528,14.2241035501229,22.7271553835043,9.45024719400368,4.2722346820894,20.4188288749221
14.4931219790775,4.05920193912606,0,6.54130247463808,10.0304259928626,15.025253883297,5.40136148755821,6.14714761226407,2.38269565671095,16.8278004577468,44.6855305941267,15.0903797969233,3.09210903900043,27.640558392922,8.50245358376957,9.1644056487546,15.6237182027841,6.86722227530455,10.2314304444674,5.61379252068818,1.33502928154025,17.0439387934352,12.5762646169308,2.54767586678602,9.19857005603075,5.79343977928431,16.9741713911099,6.27450854216636,0.976982237272083,13.3024711818179,2.59827824877575,26.1699025308026,18.7599543896062,11.9635103179326,14.1794122636792,2.3633454359099,6.49481888040062,5.76233700511181,6.17450004405123,4.3964167439949,5.75976057560935,6.13490510753035,9.41599027792462,6.4778994541923,8.43200757216168,5.4942888231619,6.71044687087841,8.5443442347769,5.6337998177086,4.70118848740274,16.6486223320082,16.9687039608279,14.0065621021287,3.03751126850104,21.9387563606025
12.5837595775287,7.96711920319176,0,10.5854594191201,12.5703916284455,16.0015847426172,4.78750561773567,9.87422192192609,4.47821571969071,17.8898041747809,45.9648892105046,6.7070480065441,0,18.0104449752364,3.18202086875936,11.8240115757936,18.4885326327575,8.43458944180741,7.87709418357443,3.62119471424824,0,13.1700804764206,13.5079866784325,0.807641884243503,8.58953629473094,6.57359347436601,19.3470127961672,2.48825806594314,3.65706338833075,6.41349303566977,4.22911505196521,19.7455361493596,20.0181828048014,10.8188566261289,15.8621914582052,1.80412478497872,0.558847659595568,2.89884351371601,5.77310487622072,7.33386794219399,4.81442038646333,4.81421648324761,6.70779810373218,4.74888551410773,8.02085458623278,5.74575379234725,6.51724535797179,6.23558580582407,6.38360234211658,5.02207355715003,17.4524012942849,16.3178689252806,10.7431783334707,2.79214221845375,25.8901160014388
13.6394361821613,7.6780583723527,0,8.0699650453337,11.8196496856326,8.80753976281746,4.79078996145548,7.48587996289367,2.5845561738185,11.2060775197647,42.3302085593769,9.72603782389348,9.8530980051008,15.3182224107251,2.59823061093001,11.1358228556477,16.5993484681455,7.46688069088642,9.70909367231486,4.31183643879126,0.505309357550973,11.4760075086836,9.37647360960348,2.44007278839639,11.4607241575932,7.01939211693342,20.0643623064185,6.20318844211471,0.241541476438812,15.6892817163204,2.77469261429262,23.819471390752,23.4545717195211,9.33470357857069,16.2274398358907,4.37762739425331,5.02602930166064,4.31505201680482,9.21262479434273,7.23848892294355,5.50907461389276,4.55388747600392,7.05917072601568,5.17581476326331,10.9045460566672,6.04117381337563,3.93781601621124,7.34478569615103,8.28849133388212,5.00399851918163,18.9979788885545,12.8074628029327,9.60923008216709,1.72686113839171,40.3017056760806
11.5088761138298,10.4741443000323,0,10.5381772651767,11.158194487882,8.40167607521428,6.51320989732852,10.9524806441084,3.03445401958203,12.7962291949597,41.6146490585288,7.23124129150623,7.1349661643987,36.981480643335,0,16.6465832337551,14.4879500981839,3.75158866899023,9.71285892123696,6.19323560529427,1.95679282644635,12.1832920254071,10.1924642874656,0,11.6731291284458,5.79901635326078,20.2704191598923,5.61248128580498,4.86862309131239,10.1670264719555,5.19972476122828,28.684526348902,22.289852624418,9.76535474700207,16.1663687813233,5.46946020137588,4.89257272046211,2.01294703576456,6.91269817279722,6.6650930753824,6.85499608321197,7.33598019916465,8.50203054990131,5.25023754236812,11.3826831833251,4.17146934948159,6.80408980307879,9.60258484469102,6.8652686314295,4.60847308731578,18.4379425857191,8.98092171335764,9.27451532840819,3.10429782792026,26.8777384895165
13.488018431412,10.3296677062698,0,8.206078922515,12.0345999425989,12.5893788568952,5.91397609073768,9.31836462530223,3.82154156967346,15.6889882883571,44.2065954719212,9.29972123449507,4.35918032940149,21.2700610462915,2.92562799878007,14.1471238903408,16.4300309036196,13.0204584757882,9.69722884273886,3.90541859081059,0,10.8018990250905,15.3703628209935,3.7369644365581,12.9492645912336,8.55290670722523,20.6106481922436,5.25554916262136,2.46383043832433,9.07452456848344,4.0479926332935,16.8048415161923,22.2786023722983,11.1295987603976,12.3761816886917,2.64059096333603,8.90554837221066,3.99713820716323,9.82589328048586,6.95586496166775,5.64843024599544,6.46750090805059,7.00672880673307,4.26694716654504,8.653829524921,7.59721005755346,2.96439547976248,8.24491704982537,5.04248663014509,3.3208241563105,16.281176809178,12.05730944675,10.291080136052,3.5864682073458,26.011188953776
18.4829368457557,7.12602278368966,0,8.73331808545354,9.46243294527567,16.7865698647491,6.10963617904761,9.96760040517506,1.41470630707259,13.585386881539,39.8608676177814,8.30259448423659,5.19765405540833,20.1051783477416,0,18.3805905245473,19.2996060459786,9.35648226182496,8.18173533415264,6.56196557370064,0,12.312815226908,11.626724500586,0,8.18519146719825,8.12080810339988,18.1405594110998,0.609743831123933,4.56562953106469,10.8195742810019,4.92916076389361,22.8196762345232,21.5944771231339,8.85002496265946,10.6041739002792,2.71982069186614,5.02834364499072,0,6.94319693143881,6.7349234272271,4.60226633079232,10.2428289308398,6.12232425901488,7.98496600300256,10.4018775360648,4.78856886432451,4.59891402442828,9.43213509640121,8.93346688725355,4.96486276040387,17.8629764169729,7.82286579256716,10.2120432624758,6.03522210319803,45.1758465117834
13.6549302379465,8.87298718183508,0,6.96648327475574,13.1252831340203,15.1389945524228,5.8384539155816,7.07102350259532,3.86215417782402,11.7388118383049,40.3984579870053,3.74496014011198,0,21.4840489434442,3.83419404048164,10.2492778541755,20.1918755553241,6.66281982416004,8.09750780653264,3.40083242159647,0,7.07374340967287,11.5760958648878,0,10.0460031652507,6.59550772024835,16.5690644651516,1.98979907238722,3.61596209222972,10.6475498958138,4.41030360775803,21.8561385836271,18.1637490915395,7.4508864282679,9.54091388624706,5.81078404817541,0.794064444698134,2.88201332751965,7.6763753027604,7.4353440236639,6.18257653477624,7.24480764642234,7.0298891168016,4.67794456756712,12.6298427008415,6.72711286766695,3.91672635782664,8.40834415796199,7.23269216586224,5.3045390554581,20.1343908690113,14.1046009961634,9.37050351933344,3.38835407808334,42.4127416800525
13.6152219284596,8.50174912745848,0,6.61776644898696,13.0223843089698,11.3497690648567,3.20756254995621,8.53520443028195,1.16622853622193,13.2662888442365,38.9316667651222,4.71396515439827,5.36081541908998,19.2814400417241,0.617530307042308,8.17190370523541,22.069976704014,4.34895678805124,8.65643124496495,7.84131656997453,1.4937120293027,6.52789168605103,7.51446285991867,4.65074633773037,10.6149622904869,5.80178929154977,15.9402767657213,4.89141016541541,3.66259181396781,7.35216068602522,4.00613217857228,26.8917709771605,17.4736166540944,10.346542719631,15.4934752578391,3.99145106307423,3.70319129147301,5.83036865182145,7.16793748609522,4.96093025442835,3.44943864636385,5.59135280940992,6.47332951232525,6.55950362259125,10.5522205100627,5.77462987328559,5.32575586878644,9.80390945477944,4.23703318266958,4.59666967278818,17.268366254867,9.16782423228383,9.08746976771778,3.26817287457207,50.2562999495785
12.2387642289902,4.69169284887042,0,7.79042076881894,7.31448743168773,9.40824540638271,4.76167436113662,9.51816471366526,3.00877915518647,16.3342389951116,40.4886279482755,7.577166137514,2.04032427319316,20.5774076122035,5.93674309210089,13.7155308279979,17.0051049706996,11.0935626798218,7.19016269901311,6.87530352212204,0,6.16038977598766,9.43245408738075,3.26259099665484,8.67652602336024,7.36671155286896,13.0779909228708,5.69128960473821,1.3671070166383,8.78897480131941,2.56804334212974,22.4127004547191,16.0254761398536,12.1048619054402,12.3819244030809,4.01105389420529,0,4.12246718784546,7.49187611835453,5.54989722831777,4.8522709586953,6.16209124171112,7.16690702197232,6.21640730746682,7.57285332634458,6.76293500574863,2.31043141514403,9.2577833499843,5.8094314684062,4.93094395736754,17.7999683380425,12.5760897337861,11.5801704872784,3.4808091830459,55.077699303715
