NaCl_600mM_Worm2_Neuron1,NaCl_600mM_Worm2_Neuron2,NaCl_600mM_Worm2_Neuron3,NaCl_600mM_Worm2_Neuron4,NaCl_600mM_Worm2_Neuron5,NaCl_600mM_Worm2_Neuron6,NaCl_600mM_Worm2_Neuron7,NaCl_600mM_Worm2_Neuron8,NaCl_600mM_Worm2_Neuron9,NaCl_600mM_Worm2_Neuron10,NaCl_600mM_Worm2_Neuron11,NaCl_600mM_Worm2_Neuron12,NaCl_600mM_Worm2_Neuron13,NaCl_600mM_Worm2_Neuron14,NaCl_600mM_Worm2_Neuron15,NaCl_600mM_Worm2_Neuron16,NaCl_600mM_Worm2_Neuron17,NaCl_600mM_Worm2_Neuron18,NaCl_600mM_Worm2_Neuron19,NaCl_600mM_Worm2_Neuron20,NaCl_600mM_Worm2_Neuron21,NaCl_600mM_Worm2_Neuron22,NaCl_600mM_Worm2_Neuron23,NaCl_600mM_Worm2_Neuron24,NaCl_600mM_Worm2_Neuron25,NaCl_600mM_Worm2_Neuron26,NaCl_600mM_Worm2_Neuron27,NaCl_600mM_Worm2_Neuron28,NaCl_600mM_Worm2_Neuron29,NaCl_600mM_Worm2_Neuron30,NaCl_600mM_Worm2_Neuron31,NaCl_600mM_Worm2_Neuron32,NaCl_600mM_Worm2_Neuron33,NaCl_600mM_Worm2_Neuron34,NaCl_600mM_Worm2_Neuron35,NaCl_600mM_Worm2_Neuron36,NaCl_600mM_Worm2_Neuron37,NaCl_600mM_Worm2_Neuron38,NaCl_600mM_Worm2_Neuron39,NaCl_600mM_Worm2_Neuron40,NaCl_600mM_Worm2_Neuron41,NaCl_600mM_Worm2_Neuron42,NaCl_600mM_Worm2_Neuron43
9.63171945981924,23.8312311980322,4.46429572544496,8.04076824800607,10.5531391614876,2.30021065211179,55.0505239485889,8.0721195737429,4.23169990226443,70.3038839134846,49.1064500910426,20.3088325479876,49.6287423074986,30.823983466795,22.735455475288,9.40219466389999,45.6876389417621,21.6075394342944,10.5656487517099,13.5692826841495,42.6461694003103,0,13.0191053520277,14.251757842506,33.6368225350127,4.26657115941735,17.741662723121,8.38908806053132,42.3606515679249,4.34205123239644,12.0733712709887,39.9335773548211,5.29524519753494,4.25873027966717,14.4268041459744,7.65068735579712,16.5412504680035,27.3253043029516,12.4216572478008,18.2667371028768,232.349514855728,5.37698954206872,22.1428708111124
9.1752474423699,19.5799120414227,8.56561176015719,10.9472873143311,18.6896533755113,4.37897030149197,59.4701994621227,14.8228639886575,4.49165209334003,63.3374625687039,34.5486525323882,19.7759664260868,48.8695094821684,29.2646515797935,22.5786066227707,12.0883611450898,38.7841216316806,24.4080722808723,10.9566388558875,10.81198440728,41.6735858433772,0,11.8648654298011,12.467940627109,32.4698521355882,2.25085270144353,12.9628102475881,6.95963328185315,36.7574057501463,8.98124450306562,13.1271796511811,44.394363702027,7.05150722408185,3.49404660538945,12.1820468530345,7.72249144347305,15.7252376347627,23.5367504201498,15.8084354927197,23.20650437527,225.600472802333,9.43528970818918,17.6761632349014
13.2445842160702,20.0459671094101,6.18861628788351,11.5525420075784,14.4456987717132,6.07204795707517,65.6606863822976,17.7463304752994,6.67374682096794,59.9981538803621,39.9219244135556,18.1063243071724,52.4973564175315,32.4638522020763,27.5925537591058,8.08036905806818,44.1238745635149,20.7044841101583,11.2975713006912,13.8984396530679,47.4926673562867,0,11.0709751325759,13.7791916612993,39.7650880897834,1.68243036406727,12.9902463823949,6.34472221117713,39.1447964010136,8.2889208381066,13.2616718053275,43.5005040658097,5.75417078428352,3.80234777673072,14.4583227286845,6.29092955686333,17.8614358607518,28.6869691312809,12.0139917626257,21.1548017024718,215.899047323749,6.09592524951935,22.7096025039862
19.2828598298499,29.4208306784135,10.3358668396978,11.3338974310302,14.1674272269991,4.24386036128407,70.2151076232134,12.1929035704641,0.350374172301012,72.3758586000986,36.3903513102441,20.0413289855517,55.6027926796703,32.8237424442788,27.6625277880969,12.8159354986509,34.2587356205192,27.606497865927,11.5625904389619,13.3807941869291,38.2632731392904,0,10.6001682516623,12.8935049169596,56.6979330512346,5.03830066934496,14.4636381507296,7.37956953246148,33.6252901473676,12.1263356556324,15.567776811485,38.2358256627813,6.84850356139268,2.44346564482958,10.2620248612607,6.46602837766131,16.1880947412989,20.5345502835195,17.0387609884753,19.1194408948545,205.9147509648,7.00187500186889,23.2633169020527
13.4905875850629,29.5399109390898,3.31569719007954,13.0892834809263,20.9790718936001,2.05277707807943,65.2629495807498,11.8391648182646,7.56101280740418,64.7524495288302,37.5903257800169,19.9579870216187,43.9615886231504,29.5863002972081,27.512660110322,9.76605263004753,48.0825617034264,22.9174289931368,9.92129633242412,13.971216737603,42.1111459646745,0,10.8439871463572,10.6493701569898,66.0563696001973,4.69567342895794,16.3706135420162,5.89066252285996,33.906584125185,14.6764095489795,12.3595727948339,42.1088770121275,7.51938411339802,4.74105165134674,12.5544067889441,6.74798129704655,19.6315703725927,29.8294125313184,14.9931568518665,23.0113660300726,213.528686663089,6.5284130565473,21.0788589541491
9.72657948634521,23.2628357478277,2.01405931961307,9.44316293833327,9.90880004659312,2.33914188502798,70.5595649446307,17.0386234225221,4.62853021884499,64.4543000683067,36.5793205806042,21.3793337155268,56.3539141851961,33.8589201158628,32.4599722962896,14.0536130816882,41.5837288957334,23.8342245752397,8.64288859887761,14.0444179592846,48.8075053298845,0,7.5317209997852,13.1159060749626,47.1330336064252,5.92982982997069,18.2618701377515,8.51868135229449,34.6671524180897,11.0713985042892,13.1859845173125,45.0529259232759,8.76848911248261,2.2319247142801,14.1129632099398,4.51033571945723,17.221292798713,26.1149025130452,13.6423891834798,17.0132548246314,206.941482095979,6.36649493186808,22.6442904854165
9.49365864964003,29.5370859441214,4.0462045999998,8.35634230784648,13.2148792044498,0.61116032768435,67.8455524331052,15.6099916587346,4.817357821138,66.2157650154313,41.1139998971109,18.6419998318482,43.3273415716274,29.0436181587582,33.5730336995623,9.87260151820091,40.1256127711487,27.8796674842501,12.8403071258689,13.0199097834287,37.3139599170365,0,15.3631895614586,12.0690483566368,37.6781057451605,3.24605265552328,12.182623485215,5.82080247268693,37.4595401597412,10.5040999689209,9.60656617001897,37.7102959476695,7.28962056504111,3.79771723880327,12.6590145930482,6.49902703871074,18.835293280274,18.2710005576931,16.1175189901845,21.9773500755422,205.399320521984,10.3487310583129,20.130232783312
9.38175397683099,26.9982471230111,5.59326145258545,9.41797306153099,16.1104058770105,4.90302889727214,64.0426501834773,14.7264290340079,3.27551058945899,59.2623066806153,28.2929455248949,18.8991109582872,50.653581691306,25.9806811169134,20.8914462588135,9.27878903191744,30.9811896253205,23.2888178987806,10.9295467136669,16.6958594737528,34.3737447450344,0,14.1102386494149,13.9643155134697,35.7756209095104,5.01830855510765,10.8104939560241,8.53637878576402,34.7101280559204,7.97103741563453,12.4101188012023,37.9081028740096,7.20305809420166,3.98572937878714,14.9765076609256,10.5261983277041,17.4270847608486,25.6243922776045,18.1179207788489,18.1040258799037,187.133044616433,5.30350385124084,19.878147986518
15.3305006812453,23.9826435867533,3.48070354200236,14.5025045689886,12.0673156579005,0.237441025447111,70.9378731815409,19.6056289700351,2.52177289832453,63.5572735548896,38.5786109642231,20.2860702937103,33.3370797107712,39.1204852939656,29.6787915534851,11.0800276119196,38.4487277446093,22.7114605811294,11.5841703528801,12.094204983586,30.8570346705518,0,11.1110297585157,12.8067767121235,23.7917950421122,0.793365357909217,12.1894858200379,10.4949642974863,33.9605465457079,11.4300542047836,14.009498280054,45.2914227015297,4.17898145628479,2.08426593369747,11.6615986867834,9.49455464323234,16.1246998667064,14.8924872247874,11.4116755910955,21.8022127713568,185.430796220999,10.7401005147042,20.9212219844057
12.0302359837705,20.8963930847041,13.8723500129909,9.15641770858762,15.5971629185045,0.842310220092556,61.833642995139,18.2563962420357,0.652857010810235,57.3730322674419,35.0416116624826,20.2725654947912,38.2060115078135,49.2986421172033,32.283036331086,11.2421722920909,24.1452979646231,23.3717272721536,9.36891766197613,9.27842559433561,31.5304398029673,0,10.2252371665577,12.1148701029741,19.4052544625712,5.30523734894328,10.9682837257741,7.34877321088111,29.0990320186562,15.1267650861667,11.4679742780659,39.7758700457165,6.46842115260696,4.29416491645655,11.5226239730092,15.7767473048203,17.5627064901429,16.6007054141769,19.7238872141588,18.7114277465085,196.326914356899,14.958266536434,23.6159193714449
12.7545825454853,23.9301218905102,14.3681613819374,7.81940495104419,12.2035429965255,1.53788351082261,57.7737889941599,11.5458616972757,1.07351193552594,60.7639949415995,45.0124499947423,22.4617958683769,39.3996277291477,51.4745002161294,32.6624802520554,12.8418670240961,33.2782293586045,17.8327510196694,12.5327036293417,11.8391065701927,36.014297394953,0,9.62881915209442,12.9609668549212,18.4755385775755,6.18684302558407,15.7648013217943,7.03794950786615,21.6700504657021,14.4361214654057,13.5814763365289,46.8087963814916,7.15347108597286,3.11735358942549,12.8753331385041,16.7406641958796,15.7719239065684,24.0313222300721,16.3484017554322,17.4735221676299,188.852189335073,4.61105908376905,28.6347485414463
13.9977380404732,16.0827922007858,9.63268882260007,72.3865389364941,11.1854451359825,1.6353667830324,58.4316047347056,13.8117381393076,5.72321660231989,53.0892418757636,30.0895563188865,26.9550303229895,32.2113362419736,39.8219009264619,29.3594715369776,8.46502658309955,33.7558546926037,23.2309077434938,8.08271535364363,12.383850501947,26.1622430371497,0,9.27549022206325,10.0494361427643,15.2035306010551,8.25937505546765,10.5765015503734,12.5342995631638,33.8800868957313,15.9111830750364,12.3282141020902,39.4500348503759,6.29719964190782,4.45686517948041,12.2291012866315,15.8113590153559,14.0657178664014,14.7655895606651,13.9558378814047,17.6097290986046,197.200626204107,9.95793529759903,22.4157743092013
8.80570804677036,21.4314146124325,13.8936018179405,141.361568703028,8.02724217022341,5.40169361194947,58.4439175024694,14.2743808700439,4.4912449182868,54.8515372462796,37.3886340858561,21.0615137969171,31.57310753768,37.9221002349527,30.0851599337747,9.85720918137272,36.8456322737849,26.8998225935986,9.44597136809688,12.0808172709731,31.9942400267886,0,10.6135489638749,13.2888444799585,16.3779699498805,2.89118187107867,9.42502757008266,4.55232177676323,31.189941929971,15.6746582599898,12.2335701936755,39.8327275192414,7.11333215395636,4.47129831880125,12.8635413405004,14.2227570353095,16.7844562596883,15.2053417184109,15.3924724810709,21.7726103008079,183.149673135417,11.0539261621863,22.7382120594681
8.19957642837588,20.1746338012301,12.2852517668508,111.73909065322,15.2819275893372,5.78278255768671,57.7269028470246,17.5587484832523,3.84365065436912,53.8176036322137,43.5568402495521,21.7877977422563,31.5391499630601,39.0297003125389,25.1343069547695,10.5512634260297,29.2237434825719,26.3783690782172,11.5702357978272,12.1186151285642,33.785097733519,0,9.96836250290953,11.2866360303579,15.4110509920399,6.16379735969958,16.6117731911067,6.41648681830862,30.8622895182072,16.4355438784118,14.6077360044973,40.3660475411694,8.93679369932083,3.10739725847374,12.4998854530897,18.3912409442105,19.2200398989023,21.1205511343865,16.4799548486848,22.4087569613809,197.214456188309,3.981079558684,17.3091154461624
8.71223757662971,17.3254164604926,10.3362865181244,70.6229545461972,12.3791407463815,2.46205161876062,58.7976674397406,15.7410796762095,5.22139307433577,59.5429346399795,39.5408962369267,20.6428417969222,39.7875525548147,37.8280372532841,24.1552885333352,8.79065484684031,36.5412678792984,22.3024741338822,10.1843790747546,11.8552301761061,29.9950566501831,0,10.7400511793201,13.0377651565763,20.5602056046545,7.30124437618136,14.209775172115,7.97266086316568,28.7510238972198,10.4911070948354,7.60497916296366,42.5185249945444,6.4525866650712,4.10322874166572,11.2143923890782,11.3433442889767,19.9739357849782,9.70364044548311,13.0770100541857,22.8290084360133,201.018658431041,4.99879844080083,23.7048947636604
7.97429786367692,26.2375927629054,4.68277500389789,55.9444059075573,17.7017337089028,3.25798958841632,57.6685848413004,13.545807562762,4.91348154387201,56.6699206216966,29.1117615929534,12.649069289822,31.9302001604443,35.8883937409629,26.3928438693149,8.92174236083542,29.590634633137,20.1097727646825,10.38706674888,12.6099703995213,30.9625859208895,0,13.2578486099048,10.1937918132401,19.3740581009435,6.28864414436121,10.2371900138106,7.45642661234077,17.7011593059303,11.1626455029325,10.7219370888005,32.8252450327601,5.7765591262766,3.52092715204963,15.6273317711276,10.7647942224975,18.252244174664,14.6676142564601,14.3457517079354,23.8759042813837,184.549069033782,8.75739363830935,24.8968115182225
10.7059953785347,18.0981583702886,11.0259490554303,50.5757551984941,11.4568415897773,2.3022477406298,55.0867004895097,12.9506820423906,2.23446985091187,63.2963778654501,38.4368317784069,20.4519606224429,31.5437374244199,32.3631607377518,22.8063151418497,10.7801234114618,27.4343442807535,27.7932222201889,12.159624449143,12.0770642451056,24.2970669399891,0,13.2169572673622,10.8479146688476,25.363340949305,4.70344567850126,14.6087159135626,7.87864789422459,20.6758418847924,12.6600148285552,14.5669669194312,36.0022391648574,7.14242473235245,2.17043486003606,9.57814777764417,5.24782543313683,14.4309069562962,21.1812197321938,17.4008058607286,17.2204526500158,172.563542495778,3.69367236377823,22.7555082295559
9.38695243073165,20.2316833713079,5.04465543542988,29.6755670227353,20.663352084009,3.87501050124814,59.7176891351973,15.2829844242048,3.07620440235725,58.9712129028039,37.9797107687321,14.0382555176046,33.3882502000099,28.9436854155212,28.3739856071418,9.81584664413866,28.6382134388882,23.2186180031016,8.931410732007,9.71731573548111,24.9469325932352,0,10.0936256960404,11.8985921085524,17.2789903275626,6.6746406438946,11.5687057506517,11.3935647451194,21.449254633676,12.3569233526527,13.2972623128111,40.6481649794504,7.79740015622802,3.22748323129639,14.4969322767009,5.2784705582578,17.0220705827148,15.5168901416286,13.5250142964862,15.4029813665508,176.829570615525,2.79467357905846,21.5930023402447
11.0056843997633,19.7390444049495,8.42579729579656,21.6320669971046,13.0951784637912,1.47907562385693,65.3468430817558,11.1125762867319,2.6043729804253,52.1347504770321,38.0159137621593,22.0760152377064,15.1080037383052,24.4231275248149,26.3079742964076,7.93494301527835,23.8737478164957,24.075178936883,7.82645600338121,11.5278922188662,19.0239533015645,0,13.9217085513942,11.52037399334,24.952922569808,8.21600210911734,13.1284463913273,8.90359373418831,25.7314043237929,7.4101517056641,9.74671920490611,40.0055952037454,7.81936991867306,3.98823053868625,12.8569339349116,5.50618850361671,26.0263248796759,17.6518926802343,13.8885329704692,23.5126406269981,179.30783184614,8.41725191405117,23.3618545196763
10.8960050471517,22.6998099162654,1.62028129688053,12.510936253224,8.78600976623423,1.46915079689914,62.4188488931344,18.9358403833474,8.38303058916188,54.7197460275146,37.068807814277,28.3707027159098,22.2747948622411,19.8125267870036,24.3203158932638,7.43720607745292,28.6861317301534,19.1010464136609,10.3095697320664,10.8711457671934,17.1359777838987,0,9.221457601911,9.93788138948404,25.2110922801183,6.050750386582,11.8801341620931,7.90107262902015,27.276584218579,11.3677634349055,11.0184252349551,31.9108302540048,7.36261884801375,3.94435197963112,7.92814761405465,4.91114301378395,15.4082421126258,14.452522098109,18.2530407435578,22.8962998978393,181.87159287459,6.56881038374234,22.5774973274369
8.89028832138719,22.8911031457579,8.22596226008359,18.1965426052294,17.4266579605963,7.23521255050374,59.9351615995249,13.8127484727947,2.92675824206323,57.2940432484967,44.3260243279912,25.797098527861,25.1857705558885,22.0604189541243,23.6256726177612,10.435867656927,22.206347761658,22.7694424328319,8.84821844377727,10.9285191993004,15.7690417364989,0,15.594756253664,13.6217135384475,23.5176400128695,4.91536544781556,15.6074275180584,9.55979078811063,32.210747231735,8.89468501112346,11.5299761666094,46.095052059259,5.6344460114417,2.16118665890617,11.7229764390767,5.38983513942389,19.5229631603931,13.1839651887713,24.0311555830437,23.9167983982295,177.466084798576,2.29125305874738,19.8368088027695
9.71655644138187,21.4009687079243,8.8965840411242,12.5271399646998,17.7866624990896,1.66366516999393,66.0229652989706,7.89128324971435,6.35424470815372,49.584154691252,32.0381356712662,23.3711071469085,28.0289322170311,22.19113185925,28.0453747320465,7.26966304429543,18.2432024260714,29.288877706672,10.37570883038,9.91033728122039,25.0304940648405,0,8.2168927336925,14.4635833716475,12.6704755014958,4.35375572455622,11.6967148595157,5.21942699164861,29.6098158688763,5.05111839770839,13.9618285704325,34.0158597431869,3.92566545255405,3.80537672612449,10.323004017351,4.87152209976311,19.6942354200116,6.69190038436045,17.4718331742606,19.1424336099057,197.481358416274,6.49446414322775,19.1020190720535
7.8660555385699,21.4549768115116,11.6733953797917,10.3339292683678,10.9104346831716,3.03791486092927,63.3742659657114,14.3355683747048,5.40533713958512,51.0662316489639,31.6766353348584,26.5612576439634,21.6945459644933,18.9939598442825,23.8775863054493,10.7868267494164,26.5852429473773,28.4704292688841,11.0328100559059,7.87741236645808,20.4769211773214,0,14.8464524420135,9.83085480719424,16.9761741338822,6.83949075061239,17.0841794524184,11.2102257190438,26.7021445411936,7.06240623600711,8.57758572289154,42.8899362047797,5.24462620459292,4.60652562091257,10.0638869469131,7.78942088249717,13.4297051473085,19.7735334117673,8.5739648741555,22.2794256492888,181.299518899338,6.44178855255759,21.5068018437332
11.2497984120752,13.663623689051,4.90107794194106,11.0677780857556,14.5298547546211,3.24681398312337,66.4813480007397,15.155941056671,0,54.5590269115679,40.9519683028108,16.0855814803326,32.3064689566307,21.0168313247903,28.2229047207496,11.465376133455,23.4646641025093,20.8213730773998,11.2672577118422,11.3825401710547,32.9226454195677,0,12.8404019354286,12.3949369298083,17.5639328680564,5.25937277372342,15.3184345221107,9.76204204162025,26.4414863561195,9.49313629021214,13.4944204727735,38.2871078981896,8.23446367341809,2.48738687230317,12.708215830181,2.32757738564352,16.0759508523401,18.8521825484389,11.021455646509,19.453336131246,187.042510869973,7.98430049379736,20.5582609940523
14.7859397263376,14.3764392434542,6.72396833808836,9.27869827166785,9.69239982766108,1.2423627889264,61.1879477460792,25.7738649488872,1.76057002563692,49.0596171632923,38.3156139742592,15.8819083981563,39.6815380620578,17.5741180195393,26.5768743786883,10.6338037453215,28.4289449231414,27.8600377785117,8.51642261825595,9.86077482189752,28.4197678464926,0,13.3076302994587,10.0539503871106,10.0248059910221,7.97746248746384,14.3879076959933,8.99665884675768,32.8382826731451,8.00628364270315,13.1157503257216,34.4739632718936,7.66730498410386,1.92560676148544,13.5252880152808,3.93286561835013,15.8920186161227,19.69963836724,14.488117606534,17.4731802434851,202.305745894566,3.58535644480528,19.3577033301256
14.0741207955007,24.4318132972694,16.646792685582,5.84858211095071,15.7715774281448,6.73768371855782,59.0127636322095,15.9201092912614,4.09873502221643,53.9363812314415,33.5997468308085,17.8436469503017,40.1443057143869,19.9214102964637,29.3063606898601,12.0981484906066,25.9359996301581,19.7721364979112,8.2028111795867,11.9595551766618,30.0499507826386,0,14.4882996749165,11.1787278266343,14.6049314183222,5.93854598521149,13.2155865869358,12.2755534460894,29.9788304906735,10.8379474187805,13.2546034918926,43.0152282383519,6.40972123484057,3.22981884293286,11.2709033634731,0.0657725225195297,14.8289893575081,21.4145052593419,14.6090792144384,19.5310135719859,175.347686141645,8.10284081131505,20.9121288403562
