NaCl_200mM_Worm2_Neuron1,NaCl_200mM_Worm2_Neuron2,NaCl_200mM_Worm2_Neuron3,NaCl_200mM_Worm2_Neuron4,NaCl_200mM_Worm2_Neuron5,NaCl_200mM_Worm2_Neuron6,NaCl_200mM_Worm2_Neuron7,NaCl_200mM_Worm2_Neuron8,NaCl_200mM_Worm2_Neuron9,NaCl_200mM_Worm2_Neuron10,NaCl_200mM_Worm2_Neuron11,NaCl_200mM_Worm2_Neuron12,NaCl_200mM_Worm2_Neuron13,NaCl_200mM_Worm2_Neuron14,NaCl_200mM_Worm2_Neuron15,NaCl_200mM_Worm2_Neuron16,NaCl_200mM_Worm2_Neuron17,NaCl_200mM_Worm2_Neuron18,NaCl_200mM_Worm2_Neuron19,NaCl_200mM_Worm2_Neuron20,NaCl_200mM_Worm2_Neuron21,NaCl_200mM_Worm2_Neuron22,NaCl_200mM_Worm2_Neuron23,NaCl_200mM_Worm2_Neuron24,NaCl_200mM_Worm2_Neuron25,NaCl_200mM_Worm2_Neuron26,NaCl_200mM_Worm2_Neuron27,NaCl_200mM_Worm2_Neuron28,NaCl_200mM_Worm2_Neuron29,NaCl_200mM_Worm2_Neuron30,NaCl_200mM_Worm2_Neuron31,NaCl_200mM_Worm2_Neuron32,NaCl_200mM_Worm2_Neuron33,NaCl_200mM_Worm2_Neuron34,NaCl_200mM_Worm2_Neuron35,NaCl_200mM_Worm2_Neuron36,NaCl_200mM_Worm2_Neuron37,NaCl_200mM_Worm2_Neuron38,NaCl_200mM_Worm2_Neuron39,NaCl_200mM_Worm2_Neuron40,NaCl_200mM_Worm2_Neuron41,NaCl_200mM_Worm2_Neuron42,NaCl_200mM_Worm2_Neuron43,NaCl_200mM_Worm2_Neuron44,NaCl_200mM_Worm2_Neuron45,NaCl_200mM_Worm2_Neuron46,NaCl_200mM_Worm2_Neuron47,NaCl_200mM_Worm2_Neuron48,NaCl_200mM_Worm2_Neuron49,NaCl_200mM_Worm2_Neuron50,NaCl_200mM_Worm2_Neuron51,NaCl_200mM_Worm2_Neuron52,NaCl_200mM_Worm2_Neuron53,NaCl_200mM_Worm2_Neuron54
50.6351456072211,42.6614682102815,8.63961627881673,0,89.75949119348,1.98651237265276,0,43.0317394999732,5.3822788219519,14.8549789307836,0,10.4764516017792,1.37059166708769,23.702019271839,4.44914795392958,2.15493323308197,10.4815543146035,31.7802705854916,8.9058272683175,2.61283840878654,8.72607063008891,30.158164090763,15.5011330277254,0.0165784568925943,11.8961522611204,35.1172276793012,19.8546763170252,0,29.5974688032097,4.43376598762711,4.34394020083243,8.60633566987351,0,5.28980334326856,0,1.52051865684651,9.86324512797693,19.4299977694593,10.4241605336136,0,6.94054984159664,1.60308373625105,29.98011956615,24.5144840672331,17.0582542626936,88.9537022001339,8.22761211530922,23.9031960370116,36.5131693908976,31.665834383524,12.2263886993832,17.6263333938993,35.5811588803225,76.1360241759272
47.8893367397295,38.5028483448664,8.81271382728658,22.1806702996899,91.5506480956948,1.20613092359408,2.15333339875421,11.7951193194719,14.2966128790115,15.1805381803383,8.30086399753061,11.2664258893933,8.83744264515843,16.6810324360897,0,0.200245712956627,0,28.3007953062995,11.0459489185478,16.8535941209455,6.7768595161812,32.1743276175905,6.42856789251329,0,8.1478886338391,31.3809843370171,11.1857931983771,0,36.9880031093591,9.89677889779837,18.5073342599092,10.9362427345005,5.80840392894402,2.12835123441495,0,0.587254497860849,11.7121574901445,10.7985774925626,10.6562662094718,0,7.74625854265406,4.46293861006959,21.7416337230732,27.425880122482,17.832300580141,66.3393791581439,8.17765426301814,21.9689907588088,35.6738190064302,19.9720936131051,10.9985640642756,14.7346468431231,42.4469554866948,81.2738429636282
51.3673582773398,36.2241016520055,9.58324031255099,17.5731324146995,62.8578464277769,5.41559960862442,0,2.87399287604536,9.3081965459257,20.0561432406093,0,7.25627809196416,1.70865221546855,17.606770585592,4.33506418376199,0,0,20.6286198823274,8.58992883238494,14.1792775261257,8.70341492174522,57.7335659082137,7.42277891567558,0.839303156727651,20.8425296249641,35.6290310227747,14.8640650328258,0,34.5818201590705,0,22.8466178812916,12.975882442713,6.24605717947822,6.2583523659642,0,3.16143086228025,9.33382857425333,5.95964774218662,11.261224390808,0,7.50569540026414,3.67509155436554,24.892502868023,28.2461492149227,22.3312237901761,80.7268862587904,12.3016294377664,29.1623688707605,37.9408724102586,15.4932616463871,12.3406180500506,26.6491519262988,40.1951148613753,81.1843588711193
48.9027448012687,42.3195696019955,18.1677341715456,24.8490688516112,49.8332668643651,14.087940336836,0,6.79215207312844,17.0892000476251,21.1011733012776,8.88845476856134,10.9283591758359,6.01008888054147,17.1211081829481,0,2.89768759917703,0,26.4387242957437,11.821798547202,13.7184036745843,8.47995719305302,47.6659406406841,10.8777271787092,0,8.49640098081885,30.3423016906533,10.9640263039906,0,33.5334550007707,6.29673845430943,19.0400807629373,13.0636120561059,5.18448897807083,2.18627420187454,0,3.09619334861948,11.2480788878177,7.0790929503339,12.005786276926,0,6.8077071299986,10.9705193603937,22.1967174330019,18.3446396064932,15.6450041760213,81.7216776914957,9.17053021368777,21.6141090792811,31.8317647356896,8.93531988613694,11.1945113112472,27.9113730750298,37.0235735902649,73.9362744770405
51.5796833679615,39.7660642335301,14.5895138971757,10.0399089487652,31.9493245005034,0.424185320052254,0,8.2550859262934,8.36665343527603,9.59799846689761,6.8628629781539,7.0783837342491,2.94755549199225,14.2659204972033,0,5.40249080085336,0,35.8778938889411,7.75113523132519,18.778337573066,5.21061477804869,95.105451995445,4.68906090475262,0,15.2073920496952,29.2883981345892,12.9823236111367,0,37.6919812380706,6.3750087352156,20.0771597482894,10.8712198647279,4.90825256524509,6.83365599602199,0,3.4186213714954,6.65632114054321,7.74662242849267,7.47144236281503,0.74252436221152,9.30301098494782,6.19683834850358,28.0365421053552,20.0418664468898,16.8719458709708,83.280333163582,8.61474039926258,27.080939468371,36.6261597792,17.5354205325012,13.0511859418885,19.5531979929303,44.8785596972778,60.5301204910073
47.3028154674956,47.0994311811234,8.72678470484198,12.9786882847238,22.1123118118077,11.0938504751034,0,7.36611603478509,8.79921986758808,21.7784734227591,1.99739149160342,6.49524236850499,6.63393461408369,13.518880580315,0.0887927728118357,9.59044752652374,0,26.7620238551858,7.88294045288278,12.4068739210144,9.45916990548169,76.4175654602923,10.0736964395029,0,5.94837774543594,29.497795137176,13.7223911550271,0,41.7992695324511,9.73087968184834,14.1306060862333,13.5588194383561,6.13313281450395,4.08744878583895,5.66293439702319,3.15655248702665,6.93979975091002,6.10651625827062,13.5606633126596,0.762516630843407,10.3616320089743,4.09852332455814,25.6592783706839,21.4924105835894,19.11201484759,84.4696597155083,11.3015003593733,25.7930265164595,35.6164977543292,23.1764179582357,11.8572056805635,27.080088670647,38.9622904710863,74.3782619425967
52.328585428724,51.3424477653913,9.24020765540356,12.3807373124615,15.9817258801488,15.1779672797357,0,2.34119765843558,7.46938545837902,21.1536566200711,0,9.49974835878428,4.42104163917348,12.4354993561874,3.31242571384291,7.31817742730648,2.766556704702,37.2644609814829,8.47921547686335,17.942860913514,6.86023356276238,68.3990235226567,11.6028520710864,0,7.94240419183264,37.9509827351304,17.4191449711684,0,40.2354022616587,7.12328279274021,18.5257431514037,9.72397799370435,13.776386253725,1.58645408802926,0,0.650095838514206,7.54081758990703,5.58186827054848,13.0012063400668,0,9.54731466174766,4.09655710166259,21.5320619358152,29.116037014135,16.2703046818839,83.7186124210165,12.5940776360942,27.2459333483346,34.6861310969998,16.1629753921219,10.6570861977719,27.4617838793266,40.4206032027659,67.349796533293
54.009049135695,47.0120431215626,10.0729198335057,9.17249062455292,13.8584288291998,7.65463370314611,0,7.93366354276917,8.46890663391734,9.27111139388744,0.288840482093065,5.88400156564015,2.55096922189112,10.2423578913896,6.32656979685868,6.56936594087497,0,34.6799610404727,12.3762506166806,12.0998604959357,9.79564707763078,54.9964313847507,10.3119364260216,0,11.8929402015822,37.032438926894,13.2158939491002,0,40.8808053387271,4.45836666098964,17.0141105898317,11.4494455173836,8.16428364638682,2.95092678283267,1.43652654419106,0.844462634685111,10.1558836296885,13.5835977938147,12.3181392474867,0,9.87821666721106,9.59527821742017,22.6442555926708,26.6250820944976,19.7552255392505,82.8228123476607,7.98528365282936,19.7469289893961,28.6799650922878,14.4421137527744,11.9871203252225,27.1337917330137,40.0150794929755,61.0307639080826
46.653875785626,37.771926343914,6.99253633309707,16.871378129462,12.0908473477198,6.15999071096568,0,8.92301452903846,10.4300519129549,14.2229018970301,0,9.58590509129067,2.64811553344291,12.2499708753815,0,12.5741927936703,6.24160268577071,31.4429265817333,10.6604803055851,12.7300686609099,9.04436432920213,46.5340332519376,10.8576282503288,0,13.1001245317925,32.9032020795954,5.53880734796648,0,36.031797538741,2.21703692243728,15.2388149038377,12.2574423401963,8.33858262539932,4.38485398285088,0,0.638005934123435,9.99867909649959,9.86539490810305,12.5985337032912,0.876916731486978,7.66189932104664,5.08607341606983,30.5476645501843,20.9469064368648,13.7660822448109,87.4598313525532,12.2831964225922,25.7370389303115,39.0211635730663,27.4622940197333,12.5559335348304,27.3496288837874,40.5155980681999,53.0313755951981
49.4997069769729,40.5302015247589,9.90127561643572,27.9447107016633,7.42453563076122,10.5476269248559,1.13820715506856,2.700041714833,6.87927412451087,17.4219746936046,8.68646498616192,9.90565663056881,5.53400733562335,12.5267047715051,0,1.60221883070178,0,27.034391916145,12.9997337779696,15.6387826395484,13.5407289666152,39.3441123951864,4.77226650907776,2.11834010643967,16.7316162012587,33.7537720481117,13.6989988403303,0,40.0440489742788,6.93736727897007,16.6953585270161,11.8745195625316,14.4667820294123,3.70651127192119,0,2.63571924785875,5.53657147527562,11.2065382468424,10.4172670591881,0,8.38009285129142,5.28753849332117,14.2878369553424,28.9201259830296,19.6400861366205,85.7266869621544,9.53161142018799,27.2951073825771,30.8782851041921,14.4902723432757,9.9667688912032,26.7608403741118,37.5473167047498,66.1366579771519
46.9867887395737,43.7979769059394,10.4006268338065,10.2198103120208,11.4659097069272,3.49686242177124,0.383647054831682,5.84189061794882,8.78329005294316,23.4798277178902,0,4.77184879331124,3.53205545734013,12.3231691886391,0,5.75656691421254,10.5102166641662,26.5554279982988,9.02208215361584,19.0209396612168,6.02633897769105,36.4431657622013,13.1141335712896,0.021017906836535,11.6986590427315,28.4040875052908,9.02722163895488,0,43.8857594861395,0,22.875034644593,8.52735168579713,3.92992827703454,3.19583519231714,2.62745577720925,4.93736425072399,9.72348720135657,6.02528558667016,12.7054724991634,0,7.14560277895325,5.93295974404914,30.0633161222073,24.4356500234334,18.5232372118503,89.3243546794429,8.81407037922855,23.241147519836,35.1951268416867,17.8211752006791,10.2278606847132,25.2585948305542,39.3653565251955,52.852652665834
51.090726379912,43.9529016097883,9.0213501720436,1.55237498605963,10.659056992525,9.2782663344033,0,6.96538530019368,11.8763233560479,14.6875821877517,0,7.21466064503149,3.31552788083135,11.9842498537926,5.93878698375293,4.57502865126993,12.6251463653184,25.5887983074786,7.50125962808514,14.6490905720156,7.2396250969655,30.0267512904726,10.0826462035053,0,11.196666072421,38.6939980709382,10.9203848464571,0,41.4859037488424,5.39307208902823,15.1780650180544,10.120763275884,11.0826542660389,6.69759593116147,0,3.45487216887311,6.93186617328941,7.00423658706107,9.69234723886395,1.46857455527446,6.859007071465,7.45237867367587,19.9676955339374,25.2867532278659,15.8611193329229,89.4373913778345,9.15507967402397,22.9676317146807,38.3169552967216,21.7472626350897,9.1846133020156,29.1615832258478,41.632911607404,45.5220723812858
55.581274123151,49.8889324607505,10.9899806205864,18.0822172021479,7.99563929441429,4.88719001608859,0.00683128856428379,2.18377649674093,6.1421191174237,17.0746828265761,0,12.4253392259642,4.07127626296598,10.1057558148832,4.92218920808974,3.3526783299275,3.52848031151945,28.1055309428072,11.3160608818462,13.4594944634796,7.41224116558698,30.4790351601322,11.9883991454592,0,16.9744210821416,37.4117294750019,16.1995882231504,0,37.6452471129051,3.75162221333705,9.02582618228544,9.55596586258113,9.67815477736555,6.27443918757902,3.56265607121372,4.8597868900489,8.07678555432848,10.5680974178881,10.6207200653407,0,6.40585812339873,1.88031208713426,23.6693169052467,25.4877372495327,13.6369847530584,104.574175130719,13.1440278298961,25.371098765402,37.3906166318565,16.8056804254707,11.0108274627377,25.4974255448438,44.1995923566038,30.3987550578716
46.6934540935336,36.9981626395661,9.50151683272204,1.1491885854982,11.3971865307003,7.22407989143598,0,4.10324118333043,5.08950783292272,23.8912740059463,0,4.51516358460333,8.21050819418175,12.5614532362472,0,6.76508567426527,2.33285062128804,17.3037271154688,9.4139825778491,15.3356601179835,10.0680919342468,24.1686319659298,10.9591220463012,0,16.4274384590933,36.3700175941588,9.68001890376062,0,39.9965033421459,0,15.0718153024218,11.6269378849503,7.27435310618422,8.31884833743696,4.80799724689123,1.63008387435264,9.98921184096783,12.7429603256059,10.6615596613797,3.16590265293306,7.45810709030259,8.25265784702604,22.9894905442544,29.9524942632282,23.08284230124,93.0766047643668,8.1691411290593,26.4373107270321,34.0648149922256,13.8192825452484,11.4291020008253,25.261292680699,35.0864280956165,32.522383417269
47.4106260209337,38.8011066021944,8.50307290882857,11.4025576331466,10.4501179459054,8.98871160003472,3.55405343402651,3.42377874005366,10.0751031953425,6.45816467804645,7.55946165880841,9.6960871239812,4.98270606368037,13.2571583642455,0,1.33599820677018,3.26730480352654,36.0616710778342,10.6777184989056,12.65576387275,4.73776425453277,22.5558613750059,6.44641604844788,0,12.6737788248413,31.9255071336561,16.8529971228286,0.0726810607744756,38.5853777317115,1.56918942861057,10.7627626823533,9.54105505292819,3.38923903323695,6.86482295717596,1.24812366592193,2.04772907080251,7.23036567328406,10.3702333326809,9.60431143312089,0,9.49618891675941,11.8100244052848,23.739827446261,24.4294802616254,21.6415847534202,96.4650314173062,9.23999644179776,30.4818053685814,30.5600663223108,14.6486556635163,12.708747251896,26.3599432711754,37.7221000150329,27.2976898943831
54.157228600503,42.9928800230078,11.3314704296957,18.0301256999777,7.65791310969303,8.72107379081164,0,9.90216001624467,13.8268120805169,28.051419549739,12.5550085161417,8.29067793303587,3.88845295606224,10.6232302529249,0,5.48273361722528,8.02471359892416,16.3963373471731,11.296644710941,14.6244007276331,7.8272281674512,20.3285208995381,15.9221761173026,0,15.8429065152748,43.7440639167458,24.0570426010754,0,32.341623954315,3.41966403387309,14.6781420470297,12.2799701200689,5.17658723822726,4.93602043960521,0,2.34822495588804,11.7206502589462,10.4261625413598,10.5639195011394,0,11.7117546258969,1.9679466642533,20.7647235062234,22.9887060173168,17.6378517210814,97.176665179628,7.8231176805535,24.423490964122,38.5296274469006,15.4324312136067,13.5846389462649,27.2674620623262,35.8191794651111,39.3904162554041
57.3416820222429,46.4437968661402,12.4336604465487,18.39024565779,10.8506660441769,3.84431176761559,0.935941339038764,9.5433332128324,8.22092006721794,30.1476457431088,11.5942044727899,8.07113466624746,7.44427810696067,12.9881069450318,0,4.82850286474737,0.523431494156135,15.8388576544033,10.0616277646484,12.5597843081779,8.78529521638814,17.129749588026,16.3541164914975,0,11.3906155882224,32.2731889352357,15.9857423464855,0,33.6390392828555,0.156019980326479,18.5216683018709,11.2728251038058,11.0098450103077,11.5325236330386,0.0113935817302158,3.0681356356852,8.76966369793464,7.62213103572209,10.8605416122875,0,9.42070026012704,0,23.1596031334536,25.0580272352863,15.7655065978095,90.9621099871933,9.68203405417607,30.7823633664625,27.6830279699495,20.4147142371757,11.4270099729746,30.1322886428238,34.9443159275582,54.4778809034665
47.0900800294413,34.6836200661859,11.7979592335851,24.1505565872567,7.2228160654265,0.494789163749698,0.152315098075296,10.7320935115842,7.87089217401954,4.24287457221912,6.08563974356273,7.99500035570157,3.75721182074328,12.3048410565981,2.58811164584359,3.68165845531279,0,32.7674372978961,9.0434553854544,16.8686422001779,6.76100064238041,16.8796145277268,7.55515562405559,0,14.0596879320825,34.5607284988675,5.16147806240937,0,38.2048372126674,2.91747656314352,15.8132583331656,10.3667199540203,17.6322651532788,13.3330091501303,0,2.64328762827133,6.01375438050306,14.398913187947,15.3135465834952,0,8.63447810945144,14.414231916038,26.3037510332994,22.9048978152355,18.6432566236023,92.3836578507702,9.13679470633747,29.3444446322821,25.7233277309061,14.0731247808605,10.8790544374725,30.4510245580188,34.9076989782817,59.2854238126663
57.6831756037519,40.2988016578403,3.60973356379374,25.3839347730024,9.40596771464585,0.422988282676669,0,7.07201191927171,6.09739157082962,16.5729172638709,2.73795038523317,6.29206714841864,2.9221672192271,18.960629923377,0,1.47118112756072,5.96034180547066,19.8224103220865,12.8906615859228,13.1761891988908,7.32322258883298,11.0928408831407,7.70527186494727,0,18.1294294671584,31.0608336755029,17.5355846340083,0,32.6101883964468,1.23269362907024,12.2530512467454,9.62226516469569,9.93949494571495,8.92180554078884,0,0,10.2662538881504,10.3534465085236,9.74684053514962,0,8.70632119204519,11.864235211206,23.6250551711782,28.30106221053,18.3832277387976,78.1249053971821,9.17242256109349,22.8328585554362,29.2904544643267,16.4321045357203,12.8527147136225,30.748789340297,34.4853531945388,69.8940170647681
54.271344125584,46.1621661892785,11.0980265312933,28.5957510088292,8.4498350634325,17.0222733655483,0,5.52767938984737,12.8798623396217,13.6421331674301,0.665110307731108,8.76681860910113,1.94112976208806,12.4895993562881,0,1.88109312734097,0.114282946381386,38.1366032788443,10.7208885619798,12.6287849931097,6.73891940018875,16.3409939139975,11.7121129941858,0.972070524113956,11.3218949640592,27.2085183756591,7.56076407361337,0,32.3503082400211,6.72815749597991,17.3271383550716,9.26402983707688,16.6743705858383,9.33140207781356,0,4.97882339434452,8.41215872132577,8.11868671644804,10.2915340744158,0,6.63316235259337,3.0897542800363,21.8481254431282,28.2725868672773,13.4926845066299,72.3778452997171,10.640248385788,23.1305735119298,33.1411974513845,8.30387551997884,11.6570604354935,36.2763138728496,35.5419045590008,83.2095154567698
49.1394883450442,46.2163873847536,10.7112942863332,23.5936065542315,14.5668990176243,9.38295653507088,0,7.83199137735892,10.2813742819661,10.5020371289472,6.29187756746136,8.8876669848191,1.58803392336172,14.1876438222337,0,6.53942487878265,1.25979849696323,34.6621415232124,10.0927334366449,18.2839198452973,9.36335666667756,13.2975202658525,6.96806347197042,0,8.36044386298778,25.6292018462951,9.97512627127057,0.0123015098676212,28.1195195704489,0.316514027966585,16.5522574732423,10.0968271454901,17.0749221382803,11.9238533833679,0,1.59294894281396,11.3681215035916,7.39566535132709,11.3291229919271,0,6.36153080304625,9.25959075880168,25.5102270035063,23.4862255358451,14.0524878225705,63.9868963558736,7.72106557031139,23.9659850720382,32.447904322292,16.6775313652494,12.8613682880708,27.4592155167753,37.3570648964472,79.4455840151306
47.4531838707785,39.4861096607233,15.5472545520107,10.8478529372381,10.696266785184,5.12866269964543,0,4.70836004331482,6.95563770773461,10.4997130098272,5.61990616305401,8.3115406790338,3.19074386993796,12.423206397721,0,6.10258471172308,2.48426317995801,29.3526983818074,12.4674054693716,11.44132859975,5.29015707881688,17.315602784969,12.581065601752,0,10.5792973701979,27.2852006624753,16.5794331898915,0,26.7781628034695,11.1623732821394,23.8648645938779,13.391642531014,13.5931638210408,13.0590121602294,0,0.00029762156849332,8.4036032608399,7.69870921544373,13.2795659395829,0,7.77845342333079,9.27431653056429,16.8904762241578,29.7597381702976,19.7210881901626,65.0504774024867,11.0597609568707,29.2570854729872,34.0932441156185,15.4375482573871,12.9941474441209,22.9105111035152,30.6408491636892,66.7744474236936
53.1845528712235,42.5606548858528,14.1139215893301,12.7095863004782,10.586120876599,2.08855804177155,1.06429421314039,8.85889299998795,8.16085114617704,15.7970592086565,0,8.67827613969026,6.10019788529506,10.4620382906946,0,6.09222381710614,0,29.27555641382,7.60888719968087,6.76793929143204,3.38428480585356,14.5492705155462,12.2118121957769,0,13.0313621970546,27.3600626829392,10.767843452515,0,31.5944051201977,1.75295164055612,17.4648419320085,14.3306717289131,2.76394302622901,7.32054729288853,0,5.37170353394914,7.16307718068893,6.90968842560289,13.4414358267629,0,9.12462890233721,8.73667002385083,23.280821410863,25.4199966421173,12.911611675587,78.4341862871286,13.8879005746405,22.1481333959593,34.4572647018354,11.432932867007,12.7981828213674,27.7678941440473,30.9065892304141,61.5963576840852
49.2312069130192,35.3043885785565,13.0389508145647,18.4765150436772,7.30089164936525,0,0,3.64263099154365,9.04159017627203,6.68399940281516,11.1911404256248,7.44838665807497,1.2120098371727,15.2231982717027,0,1.27914824451341,0,35.4323251345514,7.68129694027346,10.9986467631959,8.51196085178355,16.5409800500132,10.0341772732084,0,7.6321208014835,18.2781235249984,11.8072790129673,3.82547969368449,30.9795192860386,2.71533503374981,21.4256780970964,15.682561669381,14.9427698867214,8.49059119035365,0,2.58815797381339,9.79938960325898,8.71914137218685,7.9885489356472,0,7.42288002274517,13.4069446529824,24.2510470150403,21.8896889578358,19.7356557736121,65.3732100288654,7.40617738096647,22.2832291394316,29.6466957991585,18.6467019394874,13.3314035465907,30.6138418570674,25.4906177052794,71.3075742055894
54.1940761046854,51.897682777547,11.6839715864835,4.27243750953983,7.18687447641295,7.21906965981692,0.937056005024215,7.5937827005593,8.60695453208163,19.527383016591,0.895819794111144,9.58214304199163,2.41857566669702,10.3498657467062,6.548118873173,0,0.348105825648942,30.4458530928121,9.6302783022763,16.0039049419495,6.84204758048333,17.9865261243329,13.2315835184436,0,10.8203214715277,23.3258122810452,0.683394208883636,0,30.1663440816674,1.859575266784,25.0781469660605,7.99176974366249,13.6947804169274,9.75482509865508,0,3.15435827594964,7.36155066142922,8.56872708926805,8.26232845992545,0,9.37526526547134,1.31656511311495,30.9906488610048,20.9367831585293,19.1845788862161,56.2753543632574,9.21683246619449,23.8940227091131,33.3373122591188,12.4902936863415,13.0400093591651,26.4700526110071,24.6901688497679,64.7093765567152
53.1441220636137,41.9814652283227,7.90754075662899,5.00397665340802,11.8082862561262,2.85309826872697,1.6204980708607,2.06627093044015,2.39210091318314,17.2393313127771,4.11038430005134,9.34109927439007,0,10.3131423059305,0,4.98214784633708,0,35.7566770811453,11.8474563522607,11.7215339831405,6.12506648081283,16.3251298908191,11.2546257794323,0,6.3628152094445,27.6040152419183,8.94718227606815,0,27.7165207387893,0,24.4079730279036,10.7645284731458,11.2736982935552,2.88188180714052,0,2.9514909374909,6.7878848000346,9.04475909061851,11.4632445065338,0,9.13057535527441,3.70004134851664,17.396739720153,24.6051005994252,13.7315239098401,61.5794983444251,11.8691344108378,26.3048093380013,31.8269912696203,12.7360944578283,11.7183207194119,26.8846655950223,27.2186455127323,62.4454152317281
59.9586234875668,48.2342441302925,10.6745883033618,4.15278025056799,10.0675104349093,6.95148826983569,2.77445381509846,8.29522528904548,9.77320553786563,21.1230344989678,0,11.9082202760308,2.09873213285093,6.83768045231176,0,1.09689299393412,0,27.6434544289544,9.76359593549787,14.3789926565691,7.43174866952762,16.8674648253533,9.04516717672359,0,14.970521779684,29.0777881923951,11.9543102917635,0,28.5951677769811,0.689821827954749,21.8954734535661,9.11167921387173,11.1600557754548,6.75811302491325,0,2.37554524181112,5.70228021256107,6.90934346023796,10.1644146069477,0,9.39596009952815,1.11542491166905,21.3957135392562,25.2118417007872,20.6160257019628,55.4378282351061,10.81416141455,29.0669471113328,36.997690512432,16.0758303044129,15.3172299129681,22.3473768108991,22.2244277824093,54.8018745281338
44.822566194726,48.7392760249835,7.43662633722725,13.5538747900294,11.9341017793602,6.9505595532135,4.01900468488106,10.675364201323,15.0782752198295,16.5700619118909,0.705670056555256,8.5238531958071,7.82613306324303,10.627191570609,3.10522602018083,8.14687067821539,0,24.9937252801862,10.3079968102041,15.3947630526296,7.88077036477041,14.158673127275,10.5834066111678,0,12.4311668397528,25.8760380773921,9.85781685880875,0,29.5537587177164,2.16038887117764,24.1958547044588,11.3519966207842,7.16310294606158,4.96647355251719,0,2.08352480392174,7.22772679274969,6.46233121800901,11.184473804007,0,6.76010769860789,6.37735891949457,18.3344232147742,23.8988911115652,18.3130453727218,60.3294484758249,9.05271379571733,29.5027440117115,38.3408200505622,12.3806801806941,11.1199381497122,28.5905398844258,23.5154207530952,42.8205333952737
46.5003423889046,47.6024299894599,13.5700592405506,11.4794396058051,9.5059457572109,9.36727049195088,0,2.11041279859615,9.71475274973265,15.0460927760908,0,7.53317086945921,3.40241971660837,13.3294239465176,6.14078635203126,6.67941239608589,0,33.7167477807434,10.7535987874871,10.714800739814,6.85826861715589,13.8601835727629,12.7570374873203,0,18.9637841432276,30.2227156706364,7.92466457427701,0,25.0498869273813,4.78833786856987,18.0809892244744,9.68193124230528,9.09360958456543,4.18234926492191,0,3.35820548827257,4.48592649153249,6.39981752818375,13.1580111960415,0,10.5360192656675,3.29908966710513,20.5925571273996,28.010208538998,19.549502289395,56.7746112256571,9.79758430196385,23.9499537657845,34.6201162964528,6.2938851574948,10.5861945235039,25.3703316730902,20.4836067617326,44.5110742382266
52.3304182470664,52.6452026076883,9.0929616443071,13.9112624407511,9.38454800441291,1.57515992068583,0,4.56759151082116,11.4354954813266,19.5591617526891,3.91054240436289,11.6069592338649,3.71467017912914,9.93244646002887,9.54056511621933,0,0,35.6464962696313,10.4080387410394,15.7351551338971,8.30861086693047,15.6785629553155,8.95183277341352,0,14.9743889619535,24.3864982817687,11.3950674066529,0,27.5008679029211,0,15.6066313108793,10.4956586695337,8.64417656279601,4.00698016990787,0,1.50783704094524,11.4766641771926,5.42725198936061,16.1291809172986,0,8.63517671999343,7.54031463994901,24.7611666878316,22.6671078554714,17.9178800089062,53.5691095805064,9.27463726377473,23.6011846835487,29.6844030459362,16.7996438882934,9.62011737180231,30.9716660885208,24.5589749742183,39.0155196978708
49.3809091622366,51.8103188028238,9.95967874307727,9.70374446472404,10.1582439541066,0,3.54667363135709,3.25256145217008,9.70031898914042,35.585471624145,0,9.10306781550015,2.76631748581617,7.95297082997578,0,2.53718700138613,0,24.5463041573788,7.84309761206156,12.1291367323711,2.73283318129719,11.8233989055874,5.61395989094972,0,18.6051778888055,27.0857707804561,11.1513966685359,0,28.2165651043264,0.0440604527380038,18.6114246392537,9.79614348682207,10.2898816778577,7.19289393172332,0,1.54448252806223,5.35758907127306,5.09030487493292,11.9454496466677,0,6.20268449303799,1.20444986864175,20.6952060274113,26.3045098546516,16.5638848227419,69.6379714403398,11.1682718935559,28.5432843645338,30.247069787361,23.5101237796497,10.1618034534522,31.9465216514096,23.525685927007,38.7313785798531
42.9491428624077,42.3133798803483,11.3421809575487,4.68276792898967,9.15412222293683,0,0,7.61136510688374,13.4034125066338,26.4308379639485,0,7.59289369850562,6.41394308787915,12.1494599972122,4.84274866486076,10.9386115662189,0.841985958454967,39.6453604491171,9.33037474427972,14.4314484460505,6.07840219671937,17.1185248847215,7.85353270669721,0,15.6584053128735,33.7574711320566,10.5922421891309,0,27.1639477878596,1.35531767896234,20.7588311676491,11.674216474833,1.86234031465531,3.75764286592981,0,3.94494995309173,9.19426352270505,3.85374377766423,8.90749680976888,0,9.14472176483155,10.349016124488,19.713760057304,26.1727956903378,17.9215405357805,53.3576656899033,15.2275268747448,25.7666790482405,30.3587621199482,10.9467048946649,9.41004809414894,28.2904566126027,26.5828554701324,36.5158654296381
