Benzaldehyde_10eneg6_Worm1_Neuron1,Benzaldehyde_10eneg6_Worm1_Neuron2,Benzaldehyde_10eneg6_Worm1_Neuron3,Benzaldehyde_10eneg6_Worm1_Neuron4,Benzaldehyde_10eneg6_Worm1_Neuron5,Benzaldehyde_10eneg6_Worm1_Neuron6,Benzaldehyde_10eneg6_Worm1_Neuron7,Benzaldehyde_10eneg6_Worm1_Neuron8,Benzaldehyde_10eneg6_Worm1_Neuron9,Benzaldehyde_10eneg6_Worm1_Neuron10,Benzaldehyde_10eneg6_Worm1_Neuron11,Benzaldehyde_10eneg6_Worm1_Neuron12,Benzaldehyde_10eneg6_Worm1_Neuron13,Benzaldehyde_10eneg6_Worm1_Neuron14,Benzaldehyde_10eneg6_Worm1_Neuron15,Benzaldehyde_10eneg6_Worm1_Neuron16,Benzaldehyde_10eneg6_Worm1_Neuron17,Benzaldehyde_10eneg6_Worm1_Neuron18,Benzaldehyde_10eneg6_Worm1_Neuron19,Benzaldehyde_10eneg6_Worm1_Neuron20,Benzaldehyde_10eneg6_Worm1_Neuron21,Benzaldehyde_10eneg6_Worm1_Neuron22,Benzaldehyde_10eneg6_Worm1_Neuron23,Benzaldehyde_10eneg6_Worm1_Neuron24,Benzaldehyde_10eneg6_Worm1_Neuron25,Benzaldehyde_10eneg6_Worm1_Neuron26,Benzaldehyde_10eneg6_Worm1_Neuron27,Benzaldehyde_10eneg6_Worm1_Neuron28,Benzaldehyde_10eneg6_Worm1_Neuron29,Benzaldehyde_10eneg6_Worm1_Neuron30,Benzaldehyde_10eneg6_Worm1_Neuron31,Benzaldehyde_10eneg6_Worm1_Neuron32,Benzaldehyde_10eneg6_Worm1_Neuron33,Benzaldehyde_10eneg6_Worm1_Neuron34,Benzaldehyde_10eneg6_Worm1_Neuron35,Benzaldehyde_10eneg6_Worm1_Neuron36,Benzaldehyde_10eneg6_Worm1_Neuron37,Benzaldehyde_10eneg6_Worm1_Neuron38,Benzaldehyde_10eneg6_Worm1_Neuron39,Benzaldehyde_10eneg6_Worm1_Neuron40,Benzaldehyde_10eneg6_Worm1_Neuron41,Benzaldehyde_10eneg6_Worm1_Neuron42,Benzaldehyde_10eneg6_Worm1_Neuron43,Benzaldehyde_10eneg6_Worm1_Neuron44,Benzaldehyde_10eneg6_Worm1_Neuron45,Benzaldehyde_10eneg6_Worm1_Neuron46,Benzaldehyde_10eneg6_Worm1_Neuron47,Benzaldehyde_10eneg6_Worm1_Neuron48,Benzaldehyde_10eneg6_Worm1_Neuron49,Benzaldehyde_10eneg6_Worm1_Neuron50,Benzaldehyde_10eneg6_Worm1_Neuron51,Benzaldehyde_10eneg6_Worm1_Neuron52,Benzaldehyde_10eneg6_Worm1_Neuron53
41.2388061866875,9.82916570624602,5.5120647485417,15.1954358681439,21.5169528195866,10.8931309318425,7.35162153731557,8.47891853505313,27.7156130874876,78.1963549830848,4.45627236178767,8.39313646531647,11.5541225218116,24.1679295140218,24.5176605733759,19.2945179566696,19.9674948726438,57.2685552758464,38.6513011875035,12.0512902446786,58.0616560746997,19.2697928697561,25.4721988483813,14.966235862321,13.1310597467314,2.48682428442884,39.8857077518079,10.4144452805356,13.5713031023528,29.731890229611,17.8572023383456,10.9088713413194,5.29349257506539,12.5440255648602,8.72548461375678,11.2836433382232,5.6946089031886,22.654707777358,17.0609028595737,16.1783442360852,14.1235073767004,9.3124760236927,21.8667705997129,391.952015084956,19.6925000958179,40.7384810245122,11.7252473297562,7.40784049891726,47.1366294608516,10.9026402115295,4.82834726383023,18.5929219611454,11.464583536372
33.1526020192819,17.3096726981108,15.0481508197083,12.4103828046074,16.5354444965863,11.157204672336,7.13831959375486,4.42791914754507,28.7418029101669,68.9371838478567,9.72436387487929,5.90108143658247,16.3410210503547,27.2691234986329,26.6738524260502,23.1699456471556,19.9996189681092,51.959026923724,32.5801542392912,12.5925262200546,67.4104211619824,17.0957525639067,23.3615772767067,9.47173686205945,15.7687699121463,0.506626764011534,37.1794736494328,11.9881455537603,9.87124971839083,39.1313690084897,14.2983486590479,0.259275505262831,4.13103216977614,9.22388426670666,6.15878271900347,11.3928668845755,4.48976962094647,19.7123718929331,11.3996515684329,18.5350322313101,14.371581062294,7.51540224567731,21.268864316909,413.230532052656,19.9381950249247,38.8699515261804,11.4529950147987,11.5958904734961,26.3046913181872,11.2499801988549,3.59076441603215,21.7565365767358,19.5038081585527
38.5557977074567,18.9069636255,6.64155388029576,8.96162736346122,15.4061472400188,12.536550200557,9.69600339118442,6.25949050310416,37.9402487833617,78.5298937935905,1.59421776625163,8.7883916131207,11.7587560733704,27.4969128132286,22.0305724763192,29.9294034859823,22.1157774027605,70.3513170634964,33.3183626911103,12.8314258032339,56.5013723388034,17.2086475301585,22.8597170328218,14.3887337208811,11.7810262912165,5.27378659202048,39.334138385825,5.69654155743908,9.81234041067482,37.0051697216897,12.3721522618246,3.72385223515857,0.399765893588939,8.78571056677835,8.81892067850425,12.4014272963859,6.22718460086768,17.1800318463452,16.4464814636826,13.3222986059969,19.8602222491031,3.75692481199465,30.8647305629966,391.721355654077,27.1789076298685,41.9415790740305,9.88966967645962,14.4953155551568,38.6405334593489,6.89014211355599,7.229027204527,18.2898783344522,14.0723479466966
40.0758769822773,15.0451650102486,3.69061227199929,12.1451313394982,18.958756635327,8.91545767852463,5.23637795947709,9.36853010774179,23.7738150313941,74.9411896499217,5.45903821090694,3.74797186188558,18.0922575120108,28.7874097810775,28.3753391366974,16.0785333074898,20.6371149118684,61.6789321120414,32.3614798617407,14.6337493742215,55.6182233537138,19.3905938554899,25.1952639213446,13.3242551184799,14.2049130903416,0.109510200286539,34.1047266172253,5.27745439459532,13.9959308971094,41.9993281092558,15.2025276536696,7.94278678302522,4.74166958642342,10.1933401586482,5.94978834194137,11.502176436358,8.50867270773677,21.6533863098988,15.2664704168063,12.1740780768611,14.4417634469167,11.2008630647667,28.3107052596559,391.940483140565,19.7755381202364,43.7629647973966,9.71441927102801,12.773351506895,22.95576779902,9.17156708016795,9.17620303510747,11.8069450278541,25.3845806597726
43.6085681474809,18.278841923994,0.825942891832831,10.8500021933302,18.4654771101011,8.9900969519916,7.77828693402117,5.84585745843181,20.4050986716092,80.3790536690155,2.98924069572074,7.5364404399024,15.9189504744132,31.4142831150522,18.8576223846739,26.8976799181852,21.1610409018922,64.7151067342345,29.9570801427766,9.87729034441836,58.5758948137708,12.8166714318991,22.2729206395877,12.9669180482015,14.3079478025038,6.00192699303033,31.6380772424769,4.58032275705489,15.804023595783,28.9416559795458,14.2450098483357,4.1423535055218,3.43023604642523,11.8392127047928,4.60443070716675,10.8447613214315,8.07396863687863,20.0687618903014,14.7984835107326,12.1064026751621,23.055737446714,3.67751265099871,23.100768145358,394.46051125848,23.5099991459638,40.825878737188,10.5344255962112,12.486116118796,36.7125228820985,3.94978449405064,4.33611674824792,15.0978122196223,20.1689975166444
40.8905031363858,21.2117866867165,8.53475661303001,11.8277899362499,22.5268317649355,10.2702856723186,7.73881501661475,8.06850490637181,21.6769143340303,67.4434701677979,7.94600561679253,5.14995742033997,15.1710090206149,29.4061445280272,20.800797467138,24.1360657325715,20.1204863821694,60.3635289353061,30.7479413925846,16.3731808360208,62.3813582888907,11.940526454197,23.5163863990192,14.0131636378557,12.5583512795553,2.04931824466578,27.9609819066711,12.8508472743987,16.1868340305886,36.2305675465063,10.7078675041158,9.74628170894792,0.30181774096046,11.4150374648447,3.75216490517097,10.567276646978,8.12744755168386,28.6573507693137,18.5158410597476,11.9813601363215,15.0563426660428,13.3690623881755,27.7696113612759,378.24397749314,21.2763499017823,42.5803501175763,12.4670832337319,10.6244241836917,31.5851125387642,9.39175607687774,5.92529446345616,17.2309121331669,17.9854307914787
40.6452679555577,17.4137756314173,10.8622346271521,13.9012014911508,22.0860980600362,7.05014640780694,9.86148017647586,10.5145497533995,15.7413796207684,75.7592038586319,3.36151589401135,4.7948669504662,13.4309929421843,27.5631019817424,26.4470902764316,19.3728940361481,16.6003823129789,64.5002675959433,24.2141352660777,13.70380666433,61.9042778558897,14.081759283194,32.6808446917521,15.1086563883582,14.9680090787144,3.17555744736093,30.4303499432955,5.01136452281417,10.3316088684001,37.7813039855649,10.750276514378,5.84036004235522,1.00920337138467,9.27636768765647,8.71823248467117,10.1199337858911,6.24262544246528,21.1304508741323,19.3167263367597,15.1855913919262,15.9793033580496,9.73757150063603,27.4078756858759,360.367800730533,22.507143213209,45.9515475606513,9.20869867091388,12.2910829513532,33.392333612109,9.80793687774852,6.69925146714915,16.0373547083413,16.2702978370787
35.8851892613973,17.9180667319959,5.41205352088227,10.3975224834537,18.2493177078155,10.5009434882862,12.1895347514404,5.16470778228044,10.7663050261265,74.2080016386797,3.18847778225802,3.62194517963002,13.7524438003339,29.4021242129841,27.2521096415537,19.5605954202845,15.8980590030091,55.4641412213807,34.5763275076969,14.7437112417914,57.869569626137,15.3044798075787,30.5872283284325,17.2308620537537,13.9027236081614,0,31.0137554156414,6.56796717008189,12.4390266081599,36.6419954374333,12.613330289361,3.83734960131334,1.78664231464445,13.877510088153,8.22631787232753,10.8355034434703,6.64758304171039,24.7636799349914,18.362008244701,9.82333527799388,18.3408888183666,9.75341894948408,31.5386207309608,353.308900702956,25.499105795214,52.5003082710125,10.967823263566,6.64398071615472,35.1417674777291,2.77257862193567,6.14178110606552,21.4022342841934,17.7547903240232
48.7128275340963,17.1307356150738,7.41027269203323,11.4514092487388,15.9934065712073,10.1596836186686,8.86011185161953,8.65379209412966,17.6012560325789,75.1794598862895,2.90393891055799,3.30850721710952,13.4910770423375,27.2883373469207,19.5025553268111,24.3750383501546,19.0226081726523,55.3046266285054,31.017105982168,14.8813932813489,63.8951155110511,15.0991649171907,29.3239140347847,14.7794786486856,16.8924654652165,3.14132578182391,34.6089291958016,4.86252152762824,12.0496091732013,35.7470714996711,13.4781822367019,1.57521028615108,5.66845225446806,12.2106780840961,11.1924251310939,13.1204629133419,7.81277006350309,20.818059963884,15.1527731922319,10.8888525632875,10.5075702874283,7.46887955733824,24.9113385924337,345.89540615024,24.119681301625,47.1097542931851,14.2184313180661,8.69120849914296,28.3400609537666,9.13056607118105,5.75450905005323,17.3259480957737,21.3178956153918
33.9137988913787,13.7601632154078,9.69304449994114,12.4971336384581,23.1624915489115,7.65184855725168,7.61237974352165,9.75513063271324,12.6967400321769,69.2212987196701,4.34727190896736,4.70323800275715,14.1385672747383,24.9437526695306,26.5977502556676,14.9402117776478,19.4974960773467,52.1057957275336,30.3858557446294,17.5289994116941,54.9818081233171,16.6234694345136,25.9553442239963,13.982645278874,11.3341449416958,7.2419499877919,25.8227029992726,8.95281403791781,14.3916909132471,40.3475440316816,13.5760544377452,9.94648125603301,0.926261457657065,12.5090916231142,12.5102060262516,10.8341201597002,4.58828569544948,19.3158816567576,17.5907336233276,13.7647329438512,16.255914524416,8.70395686314909,24.1810522174774,363.625053125676,22.1632591127662,26.2345240692749,12.2210537821425,13.2581278780893,32.9568978113345,7.12086378934349,8.17483470061744,20.2557162900132,16.0744955019152
42.6111895226618,22.3016582231332,2.72700275369771,9.55603132451991,17.1507836602488,13.4500813217994,7.20792963167592,8.15653736891758,9.10056133133289,78.3855971563936,2.83297213986428,6.51370715052751,14.3354194291216,34.4312675349493,31.0471070278321,18.04454197318,17.8396846788407,57.2882687527733,30.0375974535123,14.946324331731,55.4001091679704,13.9018009894507,27.7556901546212,13.5288260585306,16.8540300164629,1.75443647886874,27.2684837673574,11.3576992329418,6.67452767309056,30.3949361030939,14.2817243499647,9.0370062621674,3.12048321571289,8.02730964772443,10.4610318407665,14.5133513265739,4.39363964284068,23.5982628758816,12.9020446273722,9.80555473535892,24.8544277710908,7.97838934764832,23.7200353742123,355.623459074306,19.2630071894886,50.8910414118766,12.3592956130761,11.269409999817,40.5730643747374,6.12052027034577,4.33809823615483,19.2544793843044,20.4488347756705
41.6561668229343,17.1731216062345,10.3372111445308,12.2273863485658,19.8569087565369,8.26839677784275,8.10032432305255,11.5819525653868,8.8834334605109,70.4512230733447,6.15271516023816,6.57291952409739,12.2816186191536,34.0086123450888,24.940773284319,25.6979934016235,17.3812953909651,57.5774643185709,27.9659920652715,15.0226599721157,55.9044115273022,19.9546354828636,27.2156236747591,14.0767228167315,15.574893248444,0,19.3568275794792,1.90434259938041,11.1117437150866,32.5246160445921,14.5444370166993,7.86814246426352,0,8.60606991487739,0,12.1485746217687,4.86459913705388,23.857949919226,12.6485278955162,13.8455657868858,15.2825827438977,11.7526615021801,31.6424940241963,348.853609857954,22.3769364449403,42.0942324857067,13.7779038009509,14.4399625400887,22.6989309526707,7.02102478671423,9.99050439624869,15.9716996461548,15.1664226297988
39.367720796,19.1583283283937,10.9762831595446,11.5658478512709,19.476821379603,12.8335158333562,5.91960201988947,9.73451598538379,6.28031917965896,72.2183762347678,6.23396585357649,7.24722370385324,13.6758328193715,32.9598803753433,23.9370220522047,22.2670357182069,23.7523185823648,52.2781919754221,32.3942750488336,11.8469911748166,53.130264718295,18.5288953810018,30.0759631428101,15.8146139789881,13.9053512931457,7.2535315239709,18.4782728907291,12.8625616092269,13.0745781853543,34.7856033656667,15.4578602298131,1.41814376755865,1.83737059958455,12.4501351679441,8.85599626582215,14.9136773968494,4.13585787371191,19.7966797656405,11.8566633390271,12.4882124067896,13.2050051212814,7.87880279004232,29.3283423789096,362.858290004343,21.6758048465969,33.829908821201,13.0836645477317,13.3679104318343,21.5095387336308,5.69489682520402,4.09848515259231,14.224035490335,15.9364059968587
47.5262456350799,19.5867358901527,7.03255534381499,11.1386543472869,19.4326776519234,9.84108404134662,6.85702321640501,6.79743374770082,1.08405087739821,62.1368166655626,5.62724046953415,7.5359716262332,13.489682384281,28.8324074130899,29.6380784331686,25.4692599864786,25.8079924579991,40.4953065374176,34.2433411968798,11.2723373951954,47.6544039503148,19.9828384485539,26.5285404597262,14.1234632102339,14.1321917716926,1.49735112889184,19.1851129450843,3.77762547883988,9.62270806013569,34.3140716789312,12.4514971089917,7.49951516896699,0.733259391413121,8.58426224302977,6.64206282487775,12.9081294237582,8.78152178069889,20.7545227003248,20.5190542462157,9.5574455102885,11.1083870876407,6.91763825434905,28.1237185455576,349.166296426062,26.3513948687673,40.6724601491279,10.2647086787151,10.4062183052414,34.807833784301,0.0179271692732713,9.0832183748689,19.64804315254,20.2514033900563
35.0165432886565,13.1257031601096,17.0587358388019,11.1652264185372,19.9521712112784,9.24232227509964,7.30418792972057,9.46826662431436,2.54411759145154,53.6113096772688,4.3926642871046,8.79324896418092,11.7197309464382,32.6964390015176,16.3917454271672,11.3009020540691,18.1460419887505,47.2023816567684,35.4769006735504,15.1503920098541,53.2671893367642,11.5280937980734,32.4254358813251,13.409196623673,12.7287320628202,0,20.2298689211149,8.8759377875849,14.2743012445788,33.1169162569342,14.976574658992,4.29785810067114,5.19525128381681,10.2891120866297,2.40767714917363,14.1825379582268,3.1899163799655,13.5279702257547,14.1345906967098,11.764302936315,16.2417376336168,8.31369529440634,25.4399178996558,359.59540260751,22.1734204121994,56.4428754838228,12.4916505404036,12.4647864269349,39.6843364865908,14.4172277141928,7.56752278784323,14.3934790863399,19.4472184603802
46.4108395345991,16.8480907310785,6.4569467568394,12.856899139455,20.6693694257361,9.31523725833986,8.25618730160679,8.54558577255672,0,69.9704533792014,4.87075557799302,6.58817368580728,17.1084060164345,31.2021728451365,28.137412270387,15.7486906518116,22.7029590961107,41.3652325018652,33.6607609237751,12.7265815518982,57.1045788010488,14.9444588369897,22.8082901948512,14.9232397225127,12.8779325791257,2.52156315567451,15.4734594032476,8.36817882158631,11.0858955559008,31.3715183766747,16.1311743556545,2.89322785734391,2.20856984634488,9.62962582812636,7.62772851496381,11.9180626515521,6.4922133259836,17.0863811375638,14.5453344848103,12.4696798062145,16.3930766736008,11.0044314230338,27.164814471848,346.975980902527,16.4817402091905,48.4386584583553,10.951724175667,14.7580401758968,22.4696017814003,3.36708317300574,9.06609471943824,17.8722382687997,15.1590240393647
