IAA_10eneg6_Worm2_Neuron1,IAA_10eneg6_Worm2_Neuron2,IAA_10eneg6_Worm2_Neuron3,IAA_10eneg6_Worm2_Neuron4,IAA_10eneg6_Worm2_Neuron5,IAA_10eneg6_Worm2_Neuron6,IAA_10eneg6_Worm2_Neuron7,IAA_10eneg6_Worm2_Neuron8,IAA_10eneg6_Worm2_Neuron9,IAA_10eneg6_Worm2_Neuron10,IAA_10eneg6_Worm2_Neuron11,IAA_10eneg6_Worm2_Neuron12,IAA_10eneg6_Worm2_Neuron13,IAA_10eneg6_Worm2_Neuron14,IAA_10eneg6_Worm2_Neuron15,IAA_10eneg6_Worm2_Neuron16,IAA_10eneg6_Worm2_Neuron17,IAA_10eneg6_Worm2_Neuron18,IAA_10eneg6_Worm2_Neuron19,IAA_10eneg6_Worm2_Neuron20,IAA_10eneg6_Worm2_Neuron21,IAA_10eneg6_Worm2_Neuron22,IAA_10eneg6_Worm2_Neuron23,IAA_10eneg6_Worm2_Neuron24,IAA_10eneg6_Worm2_Neuron25,IAA_10eneg6_Worm2_Neuron26,IAA_10eneg6_Worm2_Neuron27,IAA_10eneg6_Worm2_Neuron28,IAA_10eneg6_Worm2_Neuron29,IAA_10eneg6_Worm2_Neuron30,IAA_10eneg6_Worm2_Neuron31,IAA_10eneg6_Worm2_Neuron32,IAA_10eneg6_Worm2_Neuron33,IAA_10eneg6_Worm2_Neuron34,IAA_10eneg6_Worm2_Neuron35,IAA_10eneg6_Worm2_Neuron36,IAA_10eneg6_Worm2_Neuron37,IAA_10eneg6_Worm2_Neuron38,IAA_10eneg6_Worm2_Neuron39,IAA_10eneg6_Worm2_Neuron40,IAA_10eneg6_Worm2_Neuron41,IAA_10eneg6_Worm2_Neuron42,IAA_10eneg6_Worm2_Neuron43,IAA_10eneg6_Worm2_Neuron44,IAA_10eneg6_Worm2_Neuron45,IAA_10eneg6_Worm2_Neuron46,IAA_10eneg6_Worm2_Neuron47,IAA_10eneg6_Worm2_Neuron48
27.9995847816067,28.326464553928,174.444725939924,6.1325152510262,92.5128225530542,118.139818079613,19.9687249346833,18.3168532591619,23.577232602799,50.2608604852967,31.9714921796827,10.1958431879817,18.3100322415798,28.7792064501399,4.30400349269824,21.4564112863631,0.838417361091799,22.6839414761347,38.54198252183,19.0186483638606,36.0668981066729,50.9785870309652,25.6489914460482,31.9969249363083,34.0403241007972,30.4223664068473,38.783969953983,51.7255828691558,75.2080624645021,15.4163043178286,54.2881881603308,18.5819393769197,18.2641614431094,41.4992138484786,6.7955738626571,18.0560453902772,47.895467557965,0,33.3488483890344,20.4949715867657,18.2417759327846,31.4662921174847,305.476218114856,204.316417487247,124.472941513196,223.818080032355,97.459155141618,16.4696319108808
28.0448075888279,22.1944104882498,184.125773109108,7.93910466470118,82.041838243678,126.300287235629,19.350167897464,20.7018858977954,32.3613035926567,46.9179983100204,29.5117124680421,11.2447652092512,15.2973649019537,32.6453868040403,6.86111934652131,14.1222390069527,0,20.7352495442496,39.4473972323225,32.4486361851148,48.5585002864741,43.5027897774573,22.0133029263525,36.1498553707203,40.5079943926211,21.4602751139978,39.8038929958589,52.4938484380403,64.6231710108201,24.9328160863533,58.4379598670658,21.6829540837531,16.011225840308,53.6297329485528,7.40771625746435,22.3063345904122,47.3472774265766,2.92886251632814,28.0327235022879,15.2257162029232,19.8971150210027,35.4928653821929,309.910127093655,180.30537267206,125.147772061286,205.033067292241,99.6268043890471,17.0315757983066
30.3057642428559,24.3709930102461,172.101429232839,8.81882456342187,90.3228431125899,128.564189715109,27.9548113724081,21.2818111988694,30.4061092691197,54.1677715078199,30.9733580758891,17.1267630224264,15.7962485104916,32.3874045843829,6.53938502375305,19.6536439350706,7.56811208323532,15.6671987084644,40.0403342568709,18.3896827221386,57.9877264815074,50.6040364640679,37.1008772396395,24.8759041263003,33.7863063980249,20.586113273904,38.9963251905585,52.2589885171482,67.5950155618014,21.0806307591927,65.6205082891302,26.5761629294392,22.5386214008928,58.3548301767948,3.65294441847057,11.6877389548161,45.25720855281,0,31.5303616327232,13.0031648442043,21.2768893708828,30.1466657978449,306.051046834941,192.866194543103,136.844044655063,231.03181168711,108.829155273322,14.2833766724534
31.3257651532031,21.0896125785484,179.758678452182,9.30681087862683,96.6516394423227,141.290156225622,16.2142643421524,22.1193374715431,27.4830713788503,46.1226724150789,31.1285279197364,12.2704612232368,16.3941668586941,30.4137032252238,9.25359449810296,17.9629862048122,6.65511995255649,18.7369709627341,38.0122432558567,40.7486977843032,53.4476516423533,47.7562944021255,38.1740478742867,33.3336721140229,23.166380145758,24.9054889886187,39.1076944234712,49.968492416074,66.5908902395468,17.8120894445696,68.0812942795087,24.773566144276,18.3267167732494,55.0593176907805,5.29961988052693,14.5150576844952,46.9648435568335,0,34.1390217395844,21.7929558635577,21.316670564224,31.9622315577392,298.696084494852,186.339352385767,144.205721646141,223.725175143111,115.857595341704,15.0950901328516
37.8672159532059,21.8510909188093,177.368294316174,5.65533353359607,96.8685530628044,138.650435238844,24.9221327884922,19.9417495693134,23.6685245094247,63.7981604490811,33.211371884862,11.1399049761034,16.3057354344402,31.9270325959461,8.21527675694809,10.0308976544459,9.27014129070642,17.8483991654911,41.5844422783324,41.1696042727104,40.8408069126231,57.6023221623586,28.2553304924713,27.9468057691035,36.5651703085555,22.7569772092247,35.7563481749373,55.6964653140056,63.8127910702025,16.3742483065773,68.622461022194,23.4443432383064,21.8162694825467,54.7346393594924,0,18.3051888270366,49.9136081215423,8.16480239829045,39.6873231638275,27.2708579644892,26.8059117504791,42.7191222216543,288.231956587893,172.453901347867,133.771818431022,208.105213998779,116.562069820753,16.9852586791702
32.6912081760606,20.4019170249352,192.614444483994,3.53672772051906,111.971660843705,132.525487762369,20.5962380926247,15.4668562969887,30.1157663987649,54.7499569156189,34.7744799857077,12.2566051323172,12.0942518172073,29.4383203072772,5.71168950415552,16.5202404085601,5.20627646167354,23.0109170847731,44.6670352589256,36.8627670058163,51.8967164014088,60.7753244899127,32.5676867202134,40.1035448503394,41.4449245144277,23.5693359670726,40.5930227232085,55.0674843224765,57.7420612632986,22.738539969882,66.5015667794515,26.66780701658,19.602633551201,62.9543759452377,5.81941190526633,21.9591049699883,54.9326922525058,3.30610964052274,44.2852515157188,14.4979088244016,17.3093221722871,36.8643117288471,293.043862136627,180.684502729812,136.568157607797,212.787888633884,108.866050146308,17.7890956742307
25.2378207089396,21.4131305913381,177.169812290384,5.55980106936553,126.05404741894,143.773207390901,20.1420439124462,14.7776599535503,26.9830021721879,75.6031936750676,31.5538095898683,20.4671157011928,13.4366660311374,33.5071004231607,9.67665791881746,12.4615810874433,8.99304706047396,16.6566118371644,40.0467986258877,17.8416095888004,53.3740423241534,57.2217194852045,35.1957941997287,40.4764840103953,25.6895985206526,38.6324110512986,46.2915794190098,55.8895347880664,53.3063724042573,18.9265448665779,70.1365926516831,29.7014383737627,18.8956181349445,53.2221532643766,3.80751690938172,20.3328870274176,54.3698583210578,4.86693579506352,43.2337726393416,26.0428759543105,25.0027734579183,31.9102941560997,279.367123167636,181.040458699735,135.614805787188,203.598386336,127.646677248486,14.5855886600804
29.2514066607975,18.3470497672786,188.596687902021,6.92174077791463,117.190979381005,138.105078032484,22.3394567087321,18.5051327420869,23.0654638208647,70.7162848773161,30.7521803678502,17.3421160714505,22.471364661048,38.9116927367407,5.49094987934942,17.689442186837,0,16.215590289401,34.4343991129063,39.7197276057463,48.0778863383023,59.9927926170767,46.442504621929,38.9852712365552,28.9551343013527,30.1189403681834,38.1123316175214,59.5235759042345,57.6922701751357,15.3642971663082,64.8981184041911,33.9333119458957,22.9503157920817,56.718341796203,11.004511396624,18.9099093644878,48.4624626474809,5.9218322779256,47.4254375260454,21.6510315615896,27.2055681798168,40.9836297150638,283.733431027019,190.007330083351,139.263589606777,206.442333087423,128.321965196306,15.7263849665769
32.3995188656566,18.7079807283472,185.879766163814,4.55984306356652,138.740077643887,142.392978122848,28.1920448476995,19.4976439924867,27.3027259999626,83.9646712456999,25.9046658331911,9.77633604235918,14.2435400092117,41.184720777019,5.45074765479651,21.1704224655206,0,17.1442815789816,44.4656324012465,34.2244811117931,52.3677105812259,62.9322839738747,29.8469706544566,49.2117784018416,17.0442493990182,19.1364743105194,50.9132361569675,51.3388274277648,56.7214184646973,14.2966847368401,67.1997189855132,29.692950456483,33.6310888230204,49.9927647546914,8.93995242940692,19.3074892637452,44.5888349545145,10.376244314056,47.3417158182624,15.8137003633997,23.7484960942083,37.2749892757297,257.372371290962,179.991877624887,137.560103756367,204.347832364064,122.674493049976,13.5205440104111
29.6688079299709,17.2886566026204,179.196898834608,7.8671585211245,148.311174750038,127.348258315848,27.982039106675,16.4112797390814,22.3823234173041,84.3404390636204,25.7881998289125,11.3250235954087,18.5875726243435,45.896390616051,6.82688941700799,13.360271525976,3.51358385132751,15.1142368460182,45.3937023758977,26.4105833238667,45.3917442171031,58.3385701077472,31.2642424456439,39.7638313020009,28.9781637786478,25.3480866297714,42.853532256814,55.597646423696,51.9346264378536,23.3101699787657,67.8518206598793,40.7927265722957,20.9932297169775,58.1783384942615,5.53371519950193,29.2062448270459,44.9191693636571,9.75300774493429,46.1661545960862,26.5682911933856,31.9923898440243,37.9882596969648,258.747255422033,178.855981811859,148.911647616128,196.736490265629,135.426041607956,17.9776115750996
30.6216140984916,18.3727673216577,166.747855528817,7.02943379602066,128.526248580625,122.152433589537,32.5249840430832,15.7348799759121,22.6315532318176,88.0995315075618,22.5822973796673,16.830676356021,14.1580103931341,45.4001982916834,7.82016124275079,19.3822906633213,1.79795006348675,20.6350371832357,31.2396606619358,54.237999503118,60.7140875581447,62.9782849242,45.7100113409403,36.3266034715155,27.6862652135599,31.5242405898553,49.5803608760011,53.2906948993392,52.4601545657555,31.452402396019,65.3497947198197,31.0918427786641,29.30763662687,53.3642193719141,5.9632881897095,29.3668522688649,40.8166211720723,12.3813003094184,54.7202731022966,19.9396251738572,31.5527467757862,39.4442686629809,250.956881356093,184.421233594411,159.057491609218,200.951724793526,127.696176213333,18.4262437179947
36.4486607873602,22.1105326247426,164.813772732174,5.68304943491679,129.623589915492,128.49689752356,28.1502307647075,12.6016967000833,27.2127551246027,88.2315876537845,26.9738093311842,10.7587980123726,15.3979390760415,46.0277828893647,7.74373509500108,14.2166568194582,0.683750869422077,20.3464880422317,44.6139901065235,38.3268111008633,64.921657963373,49.0042513787144,39.9212576544072,35.687918138536,19.3632788477277,30.1590058455314,41.8877861376074,56.34476477741,49.6679167492442,17.8566576443756,61.0317039334493,39.116711822946,29.5332681322032,59.021008740503,2.90244638963061,25.9587847736073,38.5139349516289,4.14207612277506,53.664097686438,17.5240162292666,33.1103794420231,42.0177439951506,240.355452674868,183.699667575927,156.297551231348,201.893354868469,126.921775067233,15.1212084050646
30.3052800958823,20.5824618514709,156.345338852314,8.02726491600487,135.340774337409,121.163664717307,30.4034005694972,16.7983681833777,19.3819618322067,81.1025222059939,24.5038073434682,13.5967218669985,17.8815381029821,48.7604119034984,6.31296603778339,14.5296210764562,0,14.4816817731965,43.6841455787721,40.8861292369918,65.2953629761474,63.2221822833215,46.5617523398767,49.9964095144893,20.7655052166396,32.2220252701988,43.0731990747203,58.2886991778392,53.9906036988944,26.3471829538723,64.8403532190274,34.5594057114763,29.2475261830421,56.7351726029925,3.57858326824242,34.6066111910217,40.4957326571834,14.1061378226123,54.1825708750258,20.5296732269741,27.1429645245739,36.272081505987,233.332140153028,180.36754711949,158.270077569913,200.881021095534,142.158831349211,15.4387438311885
34.8355656282867,22.167325459917,151.070025013462,4.56487642063557,138.736126971173,114.673435622665,42.1310861826565,22.3686038249306,28.3087570606517,85.6477221211205,28.3153085372202,13.3351652581777,15.2613783799201,42.8488261135529,8.84026337449639,16.1583036310484,4.85440150606412,19.5290829484244,47.4093064223618,50.2083820793055,55.5991304607932,61.0685953174358,46.3276588605498,55.2612337907379,24.2003493178491,31.9976763981641,42.1034022566921,59.2155081041512,48.0352372575651,19.2675646173173,65.6341553811596,35.3306715324025,24.9832135299708,48.0457741012184,4.51249982907035,31.630651383745,38.6047209560675,11.2379394006765,48.4841568018195,22.1548470095438,32.078031701136,30.9372360881205,234.707200185319,173.666987228174,143.171318091727,203.829013561968,147.926009548753,15.4189552545065
